n, <eps> [J], <|m|>
   1.054775e+02,  -6.446246e-03,   8.074090e-02
   1.054800e+02,  -6.446093e-03,   8.073899e-02
   1.054825e+02,  -6.445940e-03,   8.073707e-02
   1.054850e+02,  -6.446261e-03,   8.073563e-02
   1.054875e+02,  -6.446583e-03,   8.073419e-02
   1.054900e+02,  -6.446904e-03,   8.073275e-02
   1.054925e+02,  -6.447225e-03,   8.073131e-02
   1.054950e+02,  -6.447546e-03,   8.072988e-02
   1.054975e+02,  -6.448341e-03,   8.072891e-02
   1.055000e+02,  -6.448662e-03,   8.072747e-02
   1.055025e+02,  -6.448983e-03,   8.072603e-02
   1.055050e+02,  -6.449305e-03,   8.072459e-02
   1.055075e+02,  -6.449626e-03,   8.072315e-02
   1.055100e+02,  -6.449947e-03,   8.072172e-02
   1.055125e+02,  -6.450268e-03,   8.072028e-02
   1.055150e+02,  -6.450589e-03,   8.071884e-02
   1.055175e+02,  -6.450436e-03,   8.071693e-02
   1.055200e+02,  -6.450283e-03,   8.071501e-02
   1.055225e+02,  -6.450130e-03,   8.071310e-02
   1.055250e+02,  -6.450451e-03,   8.071166e-02
   1.055275e+02,  -6.450772e-03,   8.071022e-02
   1.055300e+02,  -6.450619e-03,   8.070831e-02
   1.055325e+02,  -6.450467e-03,   8.070640e-02
   1.055350e+02,  -6.449840e-03,   8.070496e-02
   1.055375e+02,  -6.448740e-03,   8.070400e-02
   1.055400e+02,  -6.447640e-03,   8.070303e-02
   1.055425e+02,  -6.446539e-03,   8.070207e-02
   1.055450e+02,  -6.445913e-03,   8.070063e-02
   1.055475e+02,  -6.444813e-03,   8.069967e-02
   1.055500e+02,  -6.443239e-03,   8.069918e-02
   1.055525e+02,  -6.442139e-03,   8.069821e-02
   1.055550e+02,  -6.440566e-03,   8.069772e-02
   1.055575e+02,  -6.438992e-03,   8.069723e-02
   1.055600e+02,  -6.436945e-03,   8.069722e-02
   1.055625e+02,  -6.434898e-03,   8.069720e-02
   1.055650e+02,  -6.432377e-03,   8.069766e-02
   1.055675e+02,  -6.429857e-03,   8.069811e-02
   1.055700e+02,  -6.427810e-03,   8.069810e-02
   1.055725e+02,  -6.426237e-03,   8.069761e-02
   1.055750e+02,  -6.424664e-03,   8.069712e-02
   1.055775e+02,  -6.422618e-03,   8.069710e-02
   1.055800e+02,  -6.420572e-03,   8.069709e-02
   1.055825e+02,  -6.418052e-03,   8.069754e-02
   1.055850e+02,  -6.415532e-03,   8.069800e-02
   1.055875e+02,  -6.412539e-03,   8.069893e-02
   1.055900e+02,  -6.409073e-03,   8.070033e-02
   1.055925e+02,  -6.405133e-03,   8.070221e-02
   1.055950e+02,  -6.401193e-03,   8.070409e-02
   1.055975e+02,  -6.396780e-03,   8.070644e-02
   1.056000e+02,  -6.391894e-03,   8.070926e-02
   1.056025e+02,  -6.387008e-03,   8.071209e-02
   1.056050e+02,  -6.382596e-03,   8.071444e-02
   1.056075e+02,  -6.378657e-03,   8.071631e-02
   1.056100e+02,  -6.375192e-03,   8.071772e-02
   1.056125e+02,  -6.371728e-03,   8.071912e-02
   1.056150e+02,  -6.368263e-03,   8.072052e-02
   1.056175e+02,  -6.365272e-03,   8.072145e-02
   1.056200e+02,  -6.361807e-03,   8.072286e-02
   1.056225e+02,  -6.357870e-03,   8.072473e-02
   1.056250e+02,  -6.353932e-03,   8.072661e-02
   1.056275e+02,  -6.349995e-03,   8.072849e-02
   1.056300e+02,  -6.345585e-03,   8.073084e-02
   1.056325e+02,  -6.341648e-03,   8.073271e-02
   1.056350e+02,  -6.337712e-03,   8.073459e-02
   1.056375e+02,  -6.333302e-03,   8.073694e-02
   1.056400e+02,  -6.328892e-03,   8.073929e-02
   1.056425e+02,  -6.324956e-03,   8.074116e-02
   1.056450e+02,  -6.321020e-03,   8.074304e-02
   1.056475e+02,  -6.316611e-03,   8.074539e-02
   1.056500e+02,  -6.312203e-03,   8.074773e-02
   1.056525e+02,  -6.307794e-03,   8.075008e-02
   1.056550e+02,  -6.302913e-03,   8.075290e-02
   1.056575e+02,  -6.298505e-03,   8.075525e-02
   1.056600e+02,  -6.293624e-03,   8.075807e-02
   1.056625e+02,  -6.289216e-03,   8.076042e-02
   1.056650e+02,  -6.285282e-03,   8.076230e-02
   1.056675e+02,  -6.281348e-03,   8.076417e-02
   1.056700e+02,  -6.276941e-03,   8.076652e-02
   1.056725e+02,  -6.272061e-03,   8.076934e-02
   1.056750e+02,  -6.266708e-03,   8.077263e-02
   1.056775e+02,  -6.260882e-03,   8.077640e-02
   1.056800e+02,  -6.255530e-03,   8.077969e-02
   1.056825e+02,  -6.250651e-03,   8.078251e-02
   1.056850e+02,  -6.245299e-03,   8.078581e-02
   1.056875e+02,  -6.239474e-03,   8.078957e-02
   1.056900e+02,  -6.233650e-03,   8.079334e-02
   1.056925e+02,  -6.228298e-03,   8.079663e-02
   1.056950e+02,  -6.222948e-03,   8.079992e-02
   1.056975e+02,  -6.218070e-03,   8.080274e-02
   1.057000e+02,  -6.213666e-03,   8.080509e-02
   1.057025e+02,  -6.209262e-03,   8.080744e-02
   1.057050e+02,  -6.204858e-03,   8.080978e-02
   1.057075e+02,  -6.200454e-03,   8.081213e-02
   1.057100e+02,  -6.196051e-03,   8.081447e-02
   1.057125e+02,  -6.191647e-03,   8.081682e-02
   1.057150e+02,  -6.187244e-03,   8.081916e-02
   1.057175e+02,  -6.182841e-03,   8.082151e-02
   1.057200e+02,  -6.177966e-03,   8.082433e-02
   1.057225e+02,  -6.173091e-03,   8.082715e-02
   1.057250e+02,  -6.168215e-03,   8.082996e-02
   1.057275e+02,  -6.163813e-03,   8.083231e-02
   1.057300e+02,  -6.159885e-03,   8.083418e-02
   1.057325e+02,  -6.156429e-03,   8.083558e-02
   1.057350e+02,  -6.152973e-03,   8.083698e-02
   1.057375e+02,  -6.149518e-03,   8.083838e-02
   1.057400e+02,  -6.146535e-03,   8.083930e-02
   1.057425e+02,  -6.144026e-03,   8.083976e-02
   1.057450e+02,  -6.141516e-03,   8.084021e-02
   1.057475e+02,  -6.139480e-03,   8.084019e-02
   1.057500e+02,  -6.137444e-03,   8.084017e-02
   1.057525e+02,  -6.134935e-03,   8.084062e-02
   1.057550e+02,  -6.131953e-03,   8.084155e-02
   1.057575e+02,  -6.129444e-03,   8.084200e-02
   1.057600e+02,  -6.126935e-03,   8.084245e-02
   1.057625e+02,  -6.124427e-03,   8.084291e-02
   1.057650e+02,  -6.121918e-03,   8.084336e-02
   1.057675e+02,  -6.119883e-03,   8.084334e-02
   1.057700e+02,  -6.118320e-03,   8.084285e-02
   1.057725e+02,  -6.117230e-03,   8.084188e-02
   1.057750e+02,  -6.116140e-03,   8.084092e-02
   1.057775e+02,  -6.114577e-03,   8.084042e-02
   1.057800e+02,  -6.113015e-03,   8.083993e-02
   1.057825e+02,  -6.111452e-03,   8.083944e-02
   1.057850e+02,  -6.109890e-03,   8.083895e-02
   1.057875e+02,  -6.107855e-03,   8.083893e-02
   1.057900e+02,  -6.105820e-03,   8.083891e-02
   1.057925e+02,  -6.103786e-03,   8.083889e-02
   1.057950e+02,  -6.102224e-03,   8.083839e-02
   1.057975e+02,  -6.101134e-03,   8.083743e-02
   1.058000e+02,  -6.099572e-03,   8.083694e-02
   1.058025e+02,  -6.097538e-03,   8.083692e-02
   1.058050e+02,  -6.095504e-03,   8.083690e-02
   1.058075e+02,  -6.093469e-03,   8.083688e-02
   1.058100e+02,  -6.090963e-03,   8.083733e-02
   1.058125e+02,  -6.088929e-03,   8.083731e-02
   1.058150e+02,  -6.086895e-03,   8.083729e-02
   1.058175e+02,  -6.085334e-03,   8.083680e-02
   1.058200e+02,  -6.084245e-03,   8.083583e-02
   1.058225e+02,  -6.083156e-03,   8.083487e-02
   1.058250e+02,  -6.082540e-03,   8.083343e-02
   1.058275e+02,  -6.081924e-03,   8.083199e-02
   1.058300e+02,  -6.081780e-03,   8.083009e-02
   1.058325e+02,  -6.082109e-03,   8.082865e-02
   1.058350e+02,  -6.082438e-03,   8.082721e-02
   1.058375e+02,  -6.082294e-03,   8.082530e-02
   1.058400e+02,  -6.082150e-03,   8.082339e-02
   1.058425e+02,  -6.081534e-03,   8.082196e-02
   1.058450e+02,  -6.080918e-03,   8.082052e-02
   1.058475e+02,  -6.080775e-03,   8.081861e-02
   1.058500e+02,  -6.080159e-03,   8.081717e-02
   1.058525e+02,  -6.079543e-03,   8.081574e-02
   1.058550e+02,  -6.078927e-03,   8.081430e-02
   1.058575e+02,  -6.077839e-03,   8.081334e-02
   1.058600e+02,  -6.077223e-03,   8.081190e-02
   1.058625e+02,  -6.077079e-03,   8.080999e-02
   1.058650e+02,  -6.076464e-03,   8.080856e-02
   1.058675e+02,  -6.076320e-03,   8.080665e-02
   1.058700e+02,  -6.075704e-03,   8.080521e-02
   1.058725e+02,  -6.075561e-03,   8.080331e-02
   1.058750e+02,  -6.074945e-03,   8.080187e-02
   1.058775e+02,  -6.074329e-03,   8.080043e-02
   1.058800e+02,  -6.073714e-03,   8.079900e-02
   1.058825e+02,  -6.073098e-03,   8.079756e-02
   1.058850e+02,  -6.072483e-03,   8.079613e-02
   1.058875e+02,  -6.071395e-03,   8.079516e-02
   1.058900e+02,  -6.070307e-03,   8.079420e-02
   1.058925e+02,  -6.069220e-03,   8.079324e-02
   1.058950e+02,  -6.068604e-03,   8.079180e-02
   1.058975e+02,  -6.067989e-03,   8.079037e-02
   1.059000e+02,  -6.067373e-03,   8.078893e-02
   1.059025e+02,  -6.066758e-03,   8.078750e-02
   1.059050e+02,  -6.066143e-03,   8.078606e-02
   1.059075e+02,  -6.065527e-03,   8.078463e-02
   1.059100e+02,  -6.064440e-03,   8.078367e-02
   1.059125e+02,  -6.063353e-03,   8.078270e-02
   1.059150e+02,  -6.061793e-03,   8.078221e-02
   1.059175e+02,  -6.060706e-03,   8.078125e-02
   1.059200e+02,  -6.059147e-03,   8.078076e-02
   1.059225e+02,  -6.057588e-03,   8.078027e-02
   1.059250e+02,  -6.056029e-03,   8.077978e-02
   1.059275e+02,  -6.054470e-03,   8.077929e-02
   1.059300e+02,  -6.052911e-03,   8.077880e-02
   1.059325e+02,  -6.051352e-03,   8.077831e-02
   1.059350e+02,  -6.049794e-03,   8.077782e-02
   1.059375e+02,  -6.048235e-03,   8.077733e-02
   1.059400e+02,  -6.046676e-03,   8.077684e-02
   1.059425e+02,  -6.045118e-03,   8.077635e-02
   1.059450e+02,  -6.043559e-03,   8.077586e-02
   1.059475e+02,  -6.042001e-03,   8.077537e-02
   1.059500e+02,  -6.039971e-03,   8.077535e-02
   1.059525e+02,  -6.037941e-03,   8.077533e-02
   1.059550e+02,  -6.035439e-03,   8.077578e-02
   1.059575e+02,  -6.032937e-03,   8.077624e-02
   1.059600e+02,  -6.030907e-03,   8.077622e-02
   1.059625e+02,  -6.029349e-03,   8.077573e-02
   1.059650e+02,  -6.027792e-03,   8.077524e-02
   1.059675e+02,  -6.026234e-03,   8.077475e-02
   1.059700e+02,  -6.024204e-03,   8.077473e-02
   1.059725e+02,  -6.022175e-03,   8.077471e-02
   1.059750e+02,  -6.020146e-03,   8.077469e-02
   1.059775e+02,  -6.018117e-03,   8.077467e-02
   1.059800e+02,  -6.016088e-03,   8.077466e-02
   1.059825e+02,  -6.013587e-03,   8.077511e-02
   1.059850e+02,  -6.011086e-03,   8.077556e-02
   1.059875e+02,  -6.008586e-03,   8.077602e-02
   1.059900e+02,  -6.006557e-03,   8.077600e-02
   1.059925e+02,  -6.004529e-03,   8.077598e-02
   1.059950e+02,  -6.002028e-03,   8.077643e-02
   1.059975e+02,  -6.000000e-03,   8.077642e-02
   1.060000e+02,  -5.997972e-03,   8.077640e-02
   1.060025e+02,  -5.995944e-03,   8.077638e-02
   1.060050e+02,  -5.993916e-03,   8.077636e-02
   1.060075e+02,  -5.991416e-03,   8.077681e-02
   1.060100e+02,  -5.988916e-03,   8.077727e-02
   1.060125e+02,  -5.986889e-03,   8.077725e-02
   1.060150e+02,  -5.984861e-03,   8.077723e-02
   1.060175e+02,  -5.982833e-03,   8.077721e-02
   1.060200e+02,  -5.980334e-03,   8.077767e-02
   1.060225e+02,  -5.978307e-03,   8.077765e-02
   1.060250e+02,  -5.976280e-03,   8.077763e-02
   1.060275e+02,  -5.974724e-03,   8.077714e-02
   1.060300e+02,  -5.973169e-03,   8.077665e-02
   1.060325e+02,  -5.971613e-03,   8.077616e-02
   1.060350e+02,  -5.970058e-03,   8.077567e-02
   1.060375e+02,  -5.968974e-03,   8.077471e-02
   1.060400e+02,  -5.968362e-03,   8.077327e-02
   1.060425e+02,  -5.967278e-03,   8.077231e-02
   1.060450e+02,  -5.965723e-03,   8.077182e-02
   1.060475e+02,  -5.964168e-03,   8.077133e-02
   1.060500e+02,  -5.962613e-03,   8.077084e-02
   1.060525e+02,  -5.961058e-03,   8.077036e-02
   1.060550e+02,  -5.959503e-03,   8.076987e-02
   1.060575e+02,  -5.957948e-03,   8.076938e-02
   1.060600e+02,  -5.956394e-03,   8.076889e-02
   1.060625e+02,  -5.954839e-03,   8.076840e-02
   1.060650e+02,  -5.953756e-03,   8.076744e-02
   1.060675e+02,  -5.952673e-03,   8.076647e-02
   1.060700e+02,  -5.952061e-03,   8.076504e-02
   1.060725e+02,  -5.951921e-03,   8.076314e-02
   1.060750e+02,  -5.951781e-03,   8.076124e-02
   1.060775e+02,  -5.951640e-03,   8.075933e-02
   1.060800e+02,  -5.951500e-03,   8.075743e-02
   1.060825e+02,  -5.951360e-03,   8.075553e-02
   1.060850e+02,  -5.951691e-03,   8.075409e-02
   1.060875e+02,  -5.952022e-03,   8.075266e-02
   1.060900e+02,  -5.952353e-03,   8.075123e-02
   1.060925e+02,  -5.952684e-03,   8.074980e-02
   1.060950e+02,  -5.953015e-03,   8.074837e-02
   1.060975e+02,  -5.953346e-03,   8.074694e-02
   1.061000e+02,  -5.953677e-03,   8.074551e-02
   1.061025e+02,  -5.953537e-03,   8.074360e-02
   1.061050e+02,  -5.953868e-03,   8.074217e-02
   1.061075e+02,  -5.954198e-03,   8.074074e-02
   1.061100e+02,  -5.955001e-03,   8.073978e-02
   1.061125e+02,  -5.955803e-03,   8.073882e-02
   1.061150e+02,  -5.956605e-03,   8.073786e-02
   1.061175e+02,  -5.957407e-03,   8.073690e-02
   1.061200e+02,  -5.957738e-03,   8.073547e-02
   1.061225e+02,  -5.958539e-03,   8.073451e-02
   1.061250e+02,  -5.959341e-03,   8.073355e-02
   1.061275e+02,  -5.960143e-03,   8.073259e-02
   1.061300e+02,  -5.960945e-03,   8.073163e-02
   1.061325e+02,  -5.961747e-03,   8.073067e-02
   1.061350e+02,  -5.962549e-03,   8.072971e-02
   1.061375e+02,  -5.963350e-03,   8.072875e-02
   1.061400e+02,  -5.964623e-03,   8.072827e-02
   1.061425e+02,  -5.965896e-03,   8.072778e-02
   1.061450e+02,  -5.967168e-03,   8.072729e-02
   1.061475e+02,  -5.968441e-03,   8.072680e-02
   1.061500e+02,  -5.969242e-03,   8.072584e-02
   1.061525e+02,  -5.970044e-03,   8.072488e-02
   1.061550e+02,  -5.971316e-03,   8.072440e-02
   1.061575e+02,  -5.973060e-03,   8.072438e-02
   1.061600e+02,  -5.975274e-03,   8.072483e-02
   1.061625e+02,  -5.977488e-03,   8.072529e-02
   1.061650e+02,  -5.979231e-03,   8.072527e-02
   1.061675e+02,  -5.980974e-03,   8.072525e-02
   1.061700e+02,  -5.982717e-03,   8.072523e-02
   1.061725e+02,  -5.984460e-03,   8.072522e-02
   1.061750e+02,  -5.986673e-03,   8.072567e-02
   1.061775e+02,  -5.988887e-03,   8.072613e-02
   1.061800e+02,  -5.990629e-03,   8.072611e-02
   1.061825e+02,  -5.991901e-03,   8.072562e-02
   1.061850e+02,  -5.992702e-03,   8.072466e-02
   1.061875e+02,  -5.993973e-03,   8.072417e-02
   1.061900e+02,  -5.995715e-03,   8.072416e-02
   1.061925e+02,  -5.996987e-03,   8.072367e-02
   1.061950e+02,  -5.997787e-03,   8.072271e-02
   1.061975e+02,  -5.998588e-03,   8.072175e-02
   1.062000e+02,  -5.998917e-03,   8.072032e-02
   1.062025e+02,  -5.999718e-03,   8.071936e-02
   1.062050e+02,  -6.000989e-03,   8.071888e-02
   1.062075e+02,  -6.002260e-03,   8.071839e-02
   1.062100e+02,  -6.004001e-03,   8.071837e-02
   1.062125e+02,  -6.006214e-03,   8.071883e-02
   1.062150e+02,  -6.007955e-03,   8.071881e-02
   1.062175e+02,  -6.009226e-03,   8.071832e-02
   1.062200e+02,  -6.010497e-03,   8.071783e-02
   1.062225e+02,  -6.012238e-03,   8.071782e-02
   1.062250e+02,  -6.014450e-03,   8.071827e-02
   1.062275e+02,  -6.016662e-03,   8.071872e-02
   1.062300e+02,  -6.019344e-03,   8.071965e-02
   1.062325e+02,  -6.022027e-03,   8.072057e-02
   1.062350e+02,  -6.024709e-03,   8.072150e-02
   1.062375e+02,  -6.026920e-03,   8.072195e-02
   1.062400e+02,  -6.028661e-03,   8.072193e-02
   1.062425e+02,  -6.029931e-03,   8.072145e-02
   1.062450e+02,  -6.031201e-03,   8.072096e-02
   1.062475e+02,  -6.032471e-03,   8.072047e-02
   1.062500e+02,  -6.033740e-03,   8.071998e-02
   1.062525e+02,  -6.035481e-03,   8.071997e-02
   1.062550e+02,  -6.036750e-03,   8.071948e-02
   1.062575e+02,  -6.038020e-03,   8.071899e-02
   1.062600e+02,  -6.038819e-03,   8.071803e-02
   1.062625e+02,  -6.039147e-03,   8.071660e-02
   1.062650e+02,  -6.039946e-03,   8.071565e-02
   1.062675e+02,  -6.040745e-03,   8.071469e-02
   1.062700e+02,  -6.042015e-03,   8.071420e-02
   1.062725e+02,  -6.043284e-03,   8.071371e-02
   1.062750e+02,  -6.045024e-03,   8.071370e-02
   1.062775e+02,  -6.046293e-03,   8.071321e-02
   1.062800e+02,  -6.047562e-03,   8.071272e-02
   1.062825e+02,  -6.048831e-03,   8.071224e-02
   1.062850e+02,  -6.050100e-03,   8.071175e-02
   1.062875e+02,  -6.051839e-03,   8.071173e-02
   1.062900e+02,  -6.053108e-03,   8.071124e-02
   1.062925e+02,  -6.053907e-03,   8.071029e-02
   1.062950e+02,  -6.055175e-03,   8.070980e-02
   1.062975e+02,  -6.056444e-03,   8.070931e-02
   1.063000e+02,  -6.058183e-03,   8.070930e-02
   1.063025e+02,  -6.060392e-03,   8.070975e-02
   1.063050e+02,  -6.063072e-03,   8.071067e-02
   1.063075e+02,  -6.065281e-03,   8.071113e-02
   1.063100e+02,  -6.067019e-03,   8.071111e-02
   1.063125e+02,  -6.068758e-03,   8.071109e-02
   1.063150e+02,  -6.070496e-03,   8.071108e-02
   1.063175e+02,  -6.071764e-03,   8.071059e-02
   1.063200e+02,  -6.073033e-03,   8.071010e-02
   1.063225e+02,  -6.074300e-03,   8.070962e-02
   1.063250e+02,  -6.075568e-03,   8.070913e-02
   1.063275e+02,  -6.076836e-03,   8.070864e-02
   1.063300e+02,  -6.077634e-03,   8.070769e-02
   1.063325e+02,  -6.077961e-03,   8.070626e-02
   1.063350e+02,  -6.078288e-03,   8.070483e-02
   1.063375e+02,  -6.078616e-03,   8.070340e-02
   1.063400e+02,  -6.078943e-03,   8.070198e-02
   1.063425e+02,  -6.079270e-03,   8.070055e-02
   1.063450e+02,  -6.079598e-03,   8.069912e-02
   1.063475e+02,  -6.080395e-03,   8.069817e-02
   1.063500e+02,  -6.081192e-03,   8.069721e-02
   1.063525e+02,  -6.082460e-03,   8.069672e-02
   1.063550e+02,  -6.083727e-03,   8.069624e-02
   1.063575e+02,  -6.084994e-03,   8.069575e-02
   1.063600e+02,  -6.085792e-03,   8.069479e-02
   1.063625e+02,  -6.086119e-03,   8.069337e-02
   1.063650e+02,  -6.086916e-03,   8.069241e-02
   1.063675e+02,  -6.087243e-03,   8.069098e-02
   1.063700e+02,  -6.087100e-03,   8.068909e-02
   1.063725e+02,  -6.086957e-03,   8.068719e-02
   1.063750e+02,  -6.086813e-03,   8.068530e-02
   1.063775e+02,  -6.086670e-03,   8.068340e-02
   1.063800e+02,  -6.086997e-03,   8.068197e-02
   1.063825e+02,  -6.087794e-03,   8.068102e-02
   1.063850e+02,  -6.089061e-03,   8.068053e-02
   1.063875e+02,  -6.089858e-03,   8.067958e-02
   1.063900e+02,  -6.091125e-03,   8.067909e-02
   1.063925e+02,  -6.092392e-03,   8.067860e-02
   1.063950e+02,  -6.093658e-03,   8.067812e-02
   1.063975e+02,  -6.094455e-03,   8.067716e-02
   1.064000e+02,  -6.094782e-03,   8.067574e-02
   1.064025e+02,  -6.094638e-03,   8.067384e-02
   1.064050e+02,  -6.094495e-03,   8.067195e-02
   1.064075e+02,  -6.093882e-03,   8.067052e-02
   1.064100e+02,  -6.093269e-03,   8.066909e-02
   1.064125e+02,  -6.092656e-03,   8.066767e-02
   1.064150e+02,  -6.092513e-03,   8.066577e-02
   1.064175e+02,  -6.092370e-03,   8.066388e-02
   1.064200e+02,  -6.092227e-03,   8.066198e-02
   1.064225e+02,  -6.091614e-03,   8.066056e-02
   1.064250e+02,  -6.090531e-03,   8.065960e-02
   1.064275e+02,  -6.088979e-03,   8.065912e-02
   1.064300e+02,  -6.087426e-03,   8.065863e-02
   1.064325e+02,  -6.085404e-03,   8.065862e-02
   1.064350e+02,  -6.083382e-03,   8.065860e-02
   1.064375e+02,  -6.081360e-03,   8.065859e-02
   1.064400e+02,  -6.079339e-03,   8.065857e-02
   1.064425e+02,  -6.076847e-03,   8.065903e-02
   1.064450e+02,  -6.073886e-03,   8.065995e-02
   1.064475e+02,  -6.070456e-03,   8.066134e-02
   1.064500e+02,  -6.066556e-03,   8.066321e-02
   1.064525e+02,  -6.063125e-03,   8.066460e-02
   1.064550e+02,  -6.060165e-03,   8.066552e-02
   1.064575e+02,  -6.057205e-03,   8.066645e-02
   1.064600e+02,  -6.054244e-03,   8.066737e-02
   1.064625e+02,  -6.051754e-03,   8.066783e-02
   1.064650e+02,  -6.049264e-03,   8.066828e-02
   1.064675e+02,  -6.047243e-03,   8.066826e-02
   1.064700e+02,  -6.045693e-03,   8.066778e-02
   1.064725e+02,  -6.044142e-03,   8.066729e-02
   1.064750e+02,  -6.042122e-03,   8.066728e-02
   1.064775e+02,  -6.040571e-03,   8.066679e-02
   1.064800e+02,  -6.039490e-03,   8.066584e-02
   1.064825e+02,  -6.038879e-03,   8.066441e-02
   1.064850e+02,  -6.037798e-03,   8.066346e-02
   1.064875e+02,  -6.037187e-03,   8.066203e-02
   1.064900e+02,  -6.036575e-03,   8.066061e-02
   1.064925e+02,  -6.035964e-03,   8.065919e-02
   1.064950e+02,  -6.035822e-03,   8.065729e-02
   1.064975e+02,  -6.035681e-03,   8.065540e-02
   1.065000e+02,  -6.035539e-03,   8.065351e-02
   1.065025e+02,  -6.035397e-03,   8.065161e-02
   1.065050e+02,  -6.035256e-03,   8.064972e-02
   1.065075e+02,  -6.035584e-03,   8.064830e-02
   1.065100e+02,  -6.035911e-03,   8.064687e-02
   1.065125e+02,  -6.036239e-03,   8.064545e-02
   1.065150e+02,  -6.036567e-03,   8.064403e-02
   1.065175e+02,  -6.037364e-03,   8.064307e-02
   1.065200e+02,  -6.038630e-03,   8.064259e-02
   1.065225e+02,  -6.039897e-03,   8.064210e-02
   1.065250e+02,  -6.041163e-03,   8.064162e-02
   1.065275e+02,  -6.042429e-03,   8.064113e-02
   1.065300e+02,  -6.043696e-03,   8.064065e-02
   1.065325e+02,  -6.044962e-03,   8.064017e-02
   1.065350e+02,  -6.045759e-03,   8.063921e-02
   1.065375e+02,  -6.046555e-03,   8.063826e-02
   1.065400e+02,  -6.047821e-03,   8.063777e-02
   1.065425e+02,  -6.049087e-03,   8.063729e-02
   1.065450e+02,  -6.050353e-03,   8.063681e-02
   1.065475e+02,  -6.051150e-03,   8.063585e-02
   1.065500e+02,  -6.051946e-03,   8.063490e-02
   1.065525e+02,  -6.053212e-03,   8.063441e-02
   1.065550e+02,  -6.054008e-03,   8.063346e-02
   1.065575e+02,  -6.054805e-03,   8.063251e-02
   1.065600e+02,  -6.056070e-03,   8.063202e-02
   1.065625e+02,  -6.056867e-03,   8.063107e-02
   1.065650e+02,  -6.057663e-03,   8.063012e-02
   1.065675e+02,  -6.058459e-03,   8.062916e-02
   1.065700e+02,  -6.059255e-03,   8.062821e-02
   1.065725e+02,  -6.060052e-03,   8.062726e-02
