x1[μm], y1[μm], z1[μm], v_x1[μm/μs], v_y1[μm/μs], v_y1[μm/μs],x2[μm], y2[μm], z2[μm], v_x2[μm/μs], v_y2[μm/μs], v_y2[μm/μs], t[μs]
  -2.225575e+01,  -3.722367e+01,  -1.102818e+01,  -2.988994e+01,   9.750656e+00,  -1.175659e+01,  -1.092467e+01,  -7.047576e+01,   5.475962e+00,  -4.904692e+01,   1.052934e+01,  -2.476549e+00,   2.126250e+01
  -2.234906e+01,  -3.719289e+01,  -1.106489e+01,  -2.983265e+01,   9.947530e+00,  -1.174006e+01,  -1.107783e+01,  -7.044236e+01,   5.468210e+00,  -4.897472e+01,   1.084500e+01,  -2.484699e+00,   2.126562e+01
  -2.244220e+01,  -3.716150e+01,  -1.110156e+01,  -2.977394e+01,   1.014399e+01,  -1.172347e+01,  -1.123076e+01,  -7.040798e+01,   5.460432e+00,  -4.890026e+01,   1.116014e+01,  -2.492837e+00,   2.126875e+01
  -2.253515e+01,  -3.712949e+01,  -1.113817e+01,  -2.971383e+01,   1.034003e+01,  -1.170683e+01,  -1.138345e+01,  -7.037261e+01,   5.452630e+00,  -4.882355e+01,   1.147473e+01,  -2.500963e+00,   2.127188e+01
  -2.262791e+01,  -3.709687e+01,  -1.117472e+01,  -2.965232e+01,   1.053563e+01,  -1.169014e+01,  -1.153591e+01,  -7.033626e+01,   5.444801e+00,  -4.874459e+01,   1.178877e+01,  -2.509078e+00,   2.127500e+01
  -2.272048e+01,  -3.706364e+01,  -1.121123e+01,  -2.958941e+01,   1.073080e+01,  -1.167339e+01,  -1.168811e+01,  -7.029893e+01,   5.436948e+00,  -4.866339e+01,   1.210223e+01,  -2.517180e+00,   2.127813e+01
  -2.281284e+01,  -3.702981e+01,  -1.124768e+01,  -2.952509e+01,   1.092550e+01,  -1.165659e+01,  -1.184005e+01,  -7.026062e+01,   5.429069e+00,  -4.857994e+01,   1.241510e+01,  -2.525270e+00,   2.128125e+01
  -2.290501e+01,  -3.699536e+01,  -1.128408e+01,  -2.945939e+01,   1.111975e+01,  -1.163973e+01,  -1.199173e+01,  -7.022134e+01,   5.421165e+00,  -4.849425e+01,   1.272736e+01,  -2.533349e+00,   2.128438e+01
  -2.299696e+01,  -3.696031e+01,  -1.132043e+01,  -2.939229e+01,   1.131352e+01,  -1.162281e+01,  -1.214314e+01,  -7.018108e+01,   5.413236e+00,  -4.840634e+01,   1.303900e+01,  -2.541415e+00,   2.128750e+01
  -2.308871e+01,  -3.692465e+01,  -1.135672e+01,  -2.932381e+01,   1.150681e+01,  -1.160584e+01,  -1.229427e+01,  -7.013984e+01,   5.405281e+00,  -4.831619e+01,   1.335000e+01,  -2.549469e+00,   2.129063e+01
  -2.318023e+01,  -3.688839e+01,  -1.139297e+01,  -2.925394e+01,   1.169960e+01,  -1.158882e+01,  -1.244511e+01,  -7.009764e+01,   5.397302e+00,  -4.822382e+01,   1.366035e+01,  -2.557511e+00,   2.129375e+01
  -2.327154e+01,  -3.685153e+01,  -1.142915e+01,  -2.918269e+01,   1.189190e+01,  -1.157175e+01,  -1.259566e+01,  -7.005447e+01,   5.389297e+00,  -4.812923e+01,   1.397002e+01,  -2.565541e+00,   2.129688e+01
  -2.336263e+01,  -3.681407e+01,  -1.146529e+01,  -2.911007e+01,   1.208367e+01,  -1.155462e+01,  -1.274592e+01,  -7.001033e+01,   5.381267e+00,  -4.803242e+01,   1.427900e+01,  -2.573558e+00,   2.130000e+01
  -2.345348e+01,  -3.677601e+01,  -1.150137e+01,  -2.903607e+01,   1.227493e+01,  -1.153743e+01,  -1.289586e+01,  -6.996522e+01,   5.373212e+00,  -4.793341e+01,   1.458729e+01,  -2.581564e+00,   2.130313e+01
  -2.354410e+01,  -3.673735e+01,  -1.153740e+01,  -2.896070e+01,   1.246565e+01,  -1.152019e+01,  -1.304550e+01,  -6.991916e+01,   5.365132e+00,  -4.783219e+01,   1.489485e+01,  -2.589557e+00,   2.130625e+01
  -2.363448e+01,  -3.669810e+01,  -1.157337e+01,  -2.888397e+01,   1.265583e+01,  -1.150290e+01,  -1.319481e+01,  -6.987213e+01,   5.357027e+00,  -4.772878e+01,   1.520168e+01,  -2.597537e+00,   2.130938e+01
  -2.372462e+01,  -3.665825e+01,  -1.160929e+01,  -2.880588e+01,   1.284546e+01,  -1.148555e+01,  -1.334380e+01,  -6.982415e+01,   5.348898e+00,  -4.762317e+01,   1.550775e+01,  -2.605505e+00,   2.131250e+01
  -2.381452e+01,  -3.661781e+01,  -1.164516e+01,  -2.872643e+01,   1.303452e+01,  -1.146815e+01,  -1.349245e+01,  -6.977521e+01,   5.340743e+00,  -4.751537e+01,   1.581306e+01,  -2.613461e+00,   2.131563e+01
  -2.390416e+01,  -3.657679e+01,  -1.168097e+01,  -2.864562e+01,   1.322301e+01,  -1.145070e+01,  -1.364077e+01,  -6.972532e+01,   5.332563e+00,  -4.740539e+01,   1.611759e+01,  -2.621404e+00,   2.131875e+01
  -2.399355e+01,  -3.653517e+01,  -1.171672e+01,  -2.856347e+01,   1.341092e+01,  -1.143319e+01,  -1.378874e+01,  -6.967448e+01,   5.324359e+00,  -4.729323e+01,   1.642132e+01,  -2.629335e+00,   2.132188e+01
  -2.408268e+01,  -3.649297e+01,  -1.175242e+01,  -2.847997e+01,   1.359824e+01,  -1.141563e+01,  -1.393635e+01,  -6.962268e+01,   5.316130e+00,  -4.717890e+01,   1.672424e+01,  -2.637253e+00,   2.132500e+01
  -2.417155e+01,  -3.645018e+01,  -1.178807e+01,  -2.839513e+01,   1.378496e+01,  -1.139802e+01,  -1.408360e+01,  -6.956995e+01,   5.307876e+00,  -4.706241e+01,   1.702633e+01,  -2.645159e+00,   2.132812e+01
  -2.426015e+01,  -3.640681e+01,  -1.182366e+01,  -2.830896e+01,   1.397106e+01,  -1.138035e+01,  -1.423049e+01,  -6.951627e+01,   5.299598e+00,  -4.694375e+01,   1.732757e+01,  -2.653052e+00,   2.133125e+01
  -2.434848e+01,  -3.636286e+01,  -1.185920e+01,  -2.822145e+01,   1.415655e+01,  -1.136263e+01,  -1.437700e+01,  -6.946165e+01,   5.291295e+00,  -4.682295e+01,   1.762795e+01,  -2.660932e+00,   2.133438e+01
  -2.443653e+01,  -3.631833e+01,  -1.189468e+01,  -2.813262e+01,   1.434140e+01,  -1.134485e+01,  -1.452313e+01,  -6.940610e+01,   5.282967e+00,  -4.670000e+01,   1.792746e+01,  -2.668800e+00,   2.133750e+01
  -2.452431e+01,  -3.627323e+01,  -1.193010e+01,  -2.804246e+01,   1.452562e+01,  -1.132702e+01,  -1.466887e+01,  -6.934961e+01,   5.274615e+00,  -4.657490e+01,   1.822608e+01,  -2.676655e+00,   2.134063e+01
  -2.461180e+01,  -3.622755e+01,  -1.196547e+01,  -2.795099e+01,   1.470919e+01,  -1.130914e+01,  -1.481422e+01,  -6.929219e+01,   5.266238e+00,  -4.644768e+01,   1.852379e+01,  -2.684497e+00,   2.134375e+01
  -2.469900e+01,  -3.618130e+01,  -1.200079e+01,  -2.785820e+01,   1.489209e+01,  -1.129121e+01,  -1.495917e+01,  -6.923383e+01,   5.257837e+00,  -4.631832e+01,   1.882057e+01,  -2.692326e+00,   2.134688e+01
  -2.478591e+01,  -3.613448e+01,  -1.203604e+01,  -2.776411e+01,   1.507433e+01,  -1.127322e+01,  -1.510371e+01,  -6.917456e+01,   5.249411e+00,  -4.618685e+01,   1.911642e+01,  -2.700143e+00,   2.135000e+01
  -2.487252e+01,  -3.608708e+01,  -1.207124e+01,  -2.766871e+01,   1.525590e+01,  -1.125519e+01,  -1.524783e+01,  -6.911436e+01,   5.240961e+00,  -4.605326e+01,   1.941132e+01,  -2.707946e+00,   2.135313e+01
  -2.495884e+01,  -3.603913e+01,  -1.210639e+01,  -2.757201e+01,   1.543677e+01,  -1.123709e+01,  -1.539154e+01,  -6.905324e+01,   5.232486e+00,  -4.591757e+01,   1.970525e+01,  -2.715737e+00,   2.135625e+01
  -2.504485e+01,  -3.599061e+01,  -1.214147e+01,  -2.747402e+01,   1.561695e+01,  -1.121895e+01,  -1.553481e+01,  -6.899120e+01,   5.223987e+00,  -4.577977e+01,   1.999820e+01,  -2.723514e+00,   2.135938e+01
  -2.513055e+01,  -3.594152e+01,  -1.217651e+01,  -2.737474e+01,   1.579643e+01,  -1.120075e+01,  -1.567766e+01,  -6.892825e+01,   5.215464e+00,  -4.563988e+01,   2.029015e+01,  -2.731279e+00,   2.136250e+01
  -2.521594e+01,  -3.589188e+01,  -1.221148e+01,  -2.727417e+01,   1.597519e+01,  -1.118250e+01,  -1.582006e+01,  -6.886439e+01,   5.206917e+00,  -4.549791e+01,   2.058108e+01,  -2.739030e+00,   2.136563e+01
  -2.530101e+01,  -3.584168e+01,  -1.224640e+01,  -2.717233e+01,   1.615322e+01,  -1.116420e+01,  -1.596202e+01,  -6.879962e+01,   5.198345e+00,  -4.535386e+01,   2.087099e+01,  -2.746769e+00,   2.136875e+01
  -2.538576e+01,  -3.579092e+01,  -1.228126e+01,  -2.706921e+01,   1.633052e+01,  -1.114585e+01,  -1.610352e+01,  -6.873395e+01,   5.189750e+00,  -4.520774e+01,   2.115986e+01,  -2.754494e+00,   2.137188e+01
  -2.547019e+01,  -3.573961e+01,  -1.231606e+01,  -2.696483e+01,   1.650709e+01,  -1.112744e+01,  -1.624456e+01,  -6.866737e+01,   5.181130e+00,  -4.505955e+01,   2.144767e+01,  -2.762207e+00,   2.137500e+01
  -2.555429e+01,  -3.568775e+01,  -1.235080e+01,  -2.685918e+01,   1.668289e+01,  -1.110899e+01,  -1.638514e+01,  -6.859990e+01,   5.172486e+00,  -4.490931e+01,   2.173440e+01,  -2.769906e+00,   2.137813e+01
  -2.563806e+01,  -3.563535e+01,  -1.238549e+01,  -2.675228e+01,   1.685794e+01,  -1.109048e+01,  -1.652524e+01,  -6.853153e+01,   5.163818e+00,  -4.475702e+01,   2.202005e+01,  -2.777591e+00,   2.138125e+01
  -2.572149e+01,  -3.558239e+01,  -1.242012e+01,  -2.664412e+01,   1.703222e+01,  -1.107191e+01,  -1.666487e+01,  -6.846228e+01,   5.155126e+00,  -4.460269e+01,   2.230460e+01,  -2.785264e+00,   2.138438e+01
  -2.580458e+01,  -3.552889e+01,  -1.245469e+01,  -2.653472e+01,   1.720572e+01,  -1.105330e+01,  -1.680401e+01,  -6.839213e+01,   5.146410e+00,  -4.444633e+01,   2.258803e+01,  -2.792923e+00,   2.138750e+01
  -2.588733e+01,  -3.547486e+01,  -1.248920e+01,  -2.642408e+01,   1.737844e+01,  -1.103464e+01,  -1.694266e+01,  -6.832110e+01,   5.137670e+00,  -4.428795e+01,   2.287033e+01,  -2.800569e+00,   2.139062e+01
  -2.596973e+01,  -3.542028e+01,  -1.252365e+01,  -2.631220e+01,   1.755036e+01,  -1.101592e+01,  -1.708081e+01,  -6.824919e+01,   5.128907e+00,  -4.412755e+01,   2.315148e+01,  -2.808201e+00,   2.139375e+01
  -2.605178e+01,  -3.536517e+01,  -1.255805e+01,  -2.619909e+01,   1.772147e+01,  -1.099715e+01,  -1.721845e+01,  -6.817641e+01,   5.120119e+00,  -4.396514e+01,   2.343147e+01,  -2.815820e+00,   2.139688e+01
  -2.613348e+01,  -3.530952e+01,  -1.259239e+01,  -2.608476e+01,   1.789177e+01,  -1.097833e+01,  -1.735559e+01,  -6.810275e+01,   5.111308e+00,  -4.380074e+01,   2.371029e+01,  -2.823426e+00,   2.140000e+01
  -2.621481e+01,  -3.525335e+01,  -1.262666e+01,  -2.596922e+01,   1.806124e+01,  -1.095946e+01,  -1.749220e+01,  -6.802822e+01,   5.102473e+00,  -4.363434e+01,   2.398792e+01,  -2.831018e+00,   2.140313e+01
  -2.629578e+01,  -3.519664e+01,  -1.266088e+01,  -2.585246e+01,   1.822989e+01,  -1.094054e+01,  -1.762830e+01,  -6.795282e+01,   5.093614e+00,  -4.346596e+01,   2.426435e+01,  -2.838597e+00,   2.140625e+01
  -2.637639e+01,  -3.513941e+01,  -1.269504e+01,  -2.573450e+01,   1.839769e+01,  -1.092156e+01,  -1.776387e+01,  -6.787657e+01,   5.084731e+00,  -4.329561e+01,   2.453955e+01,  -2.846162e+00,   2.140938e+01
  -2.645662e+01,  -3.508166e+01,  -1.272914e+01,  -2.561533e+01,   1.856465e+01,  -1.090254e+01,  -1.789890e+01,  -6.779945e+01,   5.075825e+00,  -4.312330e+01,   2.481353e+01,  -2.853713e+00,   2.141250e+01
  -2.653648e+01,  -3.502338e+01,  -1.276318e+01,  -2.549498e+01,   1.873075e+01,  -1.088346e+01,  -1.803338e+01,  -6.772148e+01,   5.066896e+00,  -4.294903e+01,   2.508626e+01,  -2.861251e+00,   2.141563e+01
  -2.661597e+01,  -3.496459e+01,  -1.279716e+01,  -2.537344e+01,   1.889598e+01,  -1.086434e+01,  -1.816732e+01,  -6.764266e+01,   5.057943e+00,  -4.277281e+01,   2.535773e+01,  -2.868775e+00,   2.141875e+01
  -2.669507e+01,  -3.490528e+01,  -1.283109e+01,  -2.525071e+01,   1.906034e+01,  -1.084516e+01,  -1.830071e+01,  -6.756300e+01,   5.048966e+00,  -4.259466e+01,   2.562793e+01,  -2.876285e+00,   2.142188e+01
  -2.677378e+01,  -3.484546e+01,  -1.286495e+01,  -2.512682e+01,   1.922381e+01,  -1.082593e+01,  -1.843354e+01,  -6.748249e+01,   5.039966e+00,  -4.241458e+01,   2.589684e+01,  -2.883782e+00,   2.142500e+01
  -2.685211e+01,  -3.478513e+01,  -1.289875e+01,  -2.500175e+01,   1.938639e+01,  -1.080665e+01,  -1.856580e+01,  -6.740115e+01,   5.030942e+00,  -4.223257e+01,   2.616445e+01,  -2.891265e+00,   2.142813e+01
  -2.693004e+01,  -3.472430e+01,  -1.293249e+01,  -2.487553e+01,   1.954808e+01,  -1.078732e+01,  -1.869749e+01,  -6.731896e+01,   5.021895e+00,  -4.204866e+01,   2.643074e+01,  -2.898734e+00,   2.143125e+01
  -2.700758e+01,  -3.466296e+01,  -1.296617e+01,  -2.474814e+01,   1.970885e+01,  -1.076795e+01,  -1.882860e+01,  -6.723595e+01,   5.012825e+00,  -4.186285e+01,   2.669571e+01,  -2.906189e+00,   2.143438e+01
  -2.708472e+01,  -3.460112e+01,  -1.299979e+01,  -2.461962e+01,   1.986871e+01,  -1.074852e+01,  -1.895913e+01,  -6.715212e+01,   5.003732e+00,  -4.167516e+01,   2.695933e+01,  -2.913630e+00,   2.143750e+01
  -2.716145e+01,  -3.453878e+01,  -1.303335e+01,  -2.448994e+01,   2.002765e+01,  -1.072904e+01,  -1.908907e+01,  -6.706746e+01,   4.994615e+00,  -4.148558e+01,   2.722159e+01,  -2.921057e+00,   2.144063e+01
  -2.723778e+01,  -3.447595e+01,  -1.306684e+01,  -2.435914e+01,   2.018565e+01,  -1.070950e+01,  -1.921841e+01,  -6.698198e+01,   4.985475e+00,  -4.129412e+01,   2.748249e+01,  -2.928471e+00,   2.144375e+01
  -2.731369e+01,  -3.441262e+01,  -1.310028e+01,  -2.422720e+01,   2.034271e+01,  -1.068992e+01,  -1.934716e+01,  -6.689570e+01,   4.976312e+00,  -4.110081e+01,   2.774200e+01,  -2.935870e+00,   2.144688e+01
  -2.738920e+01,  -3.434881e+01,  -1.313366e+01,  -2.409415e+01,   2.049882e+01,  -1.067029e+01,  -1.947529e+01,  -6.680860e+01,   4.967126e+00,  -4.090565e+01,   2.800012e+01,  -2.943255e+00,   2.145000e+01
  -2.746428e+01,  -3.428451e+01,  -1.316697e+01,  -2.395998e+01,   2.065398e+01,  -1.065061e+01,  -1.960282e+01,  -6.672070e+01,   4.957917e+00,  -4.070865e+01,   2.825682e+01,  -2.950626e+00,   2.145312e+01
  -2.753894e+01,  -3.421972e+01,  -1.320022e+01,  -2.382470e+01,   2.080817e+01,  -1.063088e+01,  -1.972972e+01,  -6.663199e+01,   4.948685e+00,  -4.050982e+01,   2.851211e+01,  -2.957983e+00,   2.145625e+01
  -2.761318e+01,  -3.415446e+01,  -1.323341e+01,  -2.368832e+01,   2.096138e+01,  -1.061110e+01,  -1.985600e+01,  -6.654250e+01,   4.939429e+00,  -4.030916e+01,   2.876595e+01,  -2.965326e+00,   2.145938e+01
  -2.768699e+01,  -3.408871e+01,  -1.326654e+01,  -2.355085e+01,   2.111362e+01,  -1.059128e+01,  -1.998165e+01,  -6.645221e+01,   4.930151e+00,  -4.010670e+01,   2.901835e+01,  -2.972655e+00,   2.146250e+01
  -2.776037e+01,  -3.402250e+01,  -1.329961e+01,  -2.341229e+01,   2.126486e+01,  -1.057140e+01,  -2.010667e+01,  -6.636113e+01,   4.920850e+00,  -3.990244e+01,   2.926929e+01,  -2.979969e+00,   2.146563e+01
  -2.783332e+01,  -3.395581e+01,  -1.333261e+01,  -2.327265e+01,   2.141512e+01,  -1.055147e+01,  -2.023104e+01,  -6.626928e+01,   4.911526e+00,  -3.969639e+01,   2.951875e+01,  -2.987270e+00,   2.146875e+01
  -2.790583e+01,  -3.388865e+01,  -1.336556e+01,  -2.313193e+01,   2.156436e+01,  -1.053149e+01,  -2.035477e+01,  -6.617664e+01,   4.902180e+00,  -3.948856e+01,   2.976672e+01,  -2.994556e+00,   2.147188e+01
  -2.797789e+01,  -3.382103e+01,  -1.339844e+01,  -2.299016e+01,   2.171260e+01,  -1.051146e+01,  -2.047784e+01,  -6.608324e+01,   4.892810e+00,  -3.927896e+01,   3.001319e+01,  -3.001827e+00,   2.147500e+01
  -2.804952e+01,  -3.375295e+01,  -1.343125e+01,  -2.284732e+01,   2.185981e+01,  -1.049139e+01,  -2.060026e+01,  -6.598906e+01,   4.883418e+00,  -3.906761e+01,   3.025815e+01,  -3.009084e+00,   2.147813e+01
  -2.812069e+01,  -3.368441e+01,  -1.346401e+01,  -2.270344e+01,   2.200600e+01,  -1.047126e+01,  -2.072201e+01,  -6.589413e+01,   4.874004e+00,  -3.885451e+01,   3.050158e+01,  -3.016327e+00,   2.148125e+01
  -2.819141e+01,  -3.361541e+01,  -1.349670e+01,  -2.255851e+01,   2.215115e+01,  -1.045109e+01,  -2.084310e+01,  -6.579843e+01,   4.864566e+00,  -3.863968e+01,   3.074348e+01,  -3.023556e+00,   2.148438e+01
  -2.826168e+01,  -3.354597e+01,  -1.352933e+01,  -2.241255e+01,   2.229526e+01,  -1.043087e+01,  -2.096351e+01,  -6.570198e+01,   4.855107e+00,  -3.842312e+01,   3.098382e+01,  -3.030770e+00,   2.148750e+01
  -2.833149e+01,  -3.347607e+01,  -1.356189e+01,  -2.226556e+01,   2.243832e+01,  -1.041060e+01,  -2.108324e+01,  -6.560478e+01,   4.845624e+00,  -3.820486e+01,   3.122260e+01,  -3.037969e+00,   2.149063e+01
  -2.840084e+01,  -3.340573e+01,  -1.359439e+01,  -2.211755e+01,   2.258032e+01,  -1.039028e+01,  -2.120229e+01,  -6.550684e+01,   4.836119e+00,  -3.798489e+01,   3.145981e+01,  -3.045154e+00,   2.149375e+01
  -2.846972e+01,  -3.333494e+01,  -1.362683e+01,  -2.196852e+01,   2.272126e+01,  -1.036991e+01,  -2.132064e+01,  -6.540816e+01,   4.826592e+00,  -3.776323e+01,   3.169542e+01,  -3.052324e+00,   2.149688e+01
  -2.853814e+01,  -3.326372e+01,  -1.365920e+01,  -2.181849e+01,   2.286113e+01,  -1.034949e+01,  -2.143830e+01,  -6.530875e+01,   4.817042e+00,  -3.753989e+01,   3.192944e+01,  -3.059480e+00,   2.150000e+01
  -2.860609e+01,  -3.319206e+01,  -1.369151e+01,  -2.166747e+01,   2.299992e+01,  -1.032903e+01,  -2.155527e+01,  -6.520860e+01,   4.807470e+00,  -3.731489e+01,   3.216185e+01,  -3.066621e+00,   2.150313e+01
  -2.867356e+01,  -3.311997e+01,  -1.372376e+01,  -2.151545e+01,   2.313762e+01,  -1.030851e+01,  -2.167152e+01,  -6.510774e+01,   4.797876e+00,  -3.708823e+01,   3.239263e+01,  -3.073747e+00,   2.150625e+01
  -2.874056e+01,  -3.304745e+01,  -1.375594e+01,  -2.136245e+01,   2.327423e+01,  -1.028795e+01,  -2.178707e+01,  -6.500615e+01,   4.788259e+00,  -3.685993e+01,   3.262177e+01,  -3.080859e+00,   2.150938e+01
  -2.880707e+01,  -3.297451e+01,  -1.378806e+01,  -2.120848e+01,   2.340974e+01,  -1.026734e+01,  -2.190189e+01,  -6.490385e+01,   4.778621e+00,  -3.663000e+01,   3.284927e+01,  -3.087955e+00,   2.151250e+01
  -2.887311e+01,  -3.290114e+01,  -1.382011e+01,  -2.105354e+01,   2.354415e+01,  -1.024668e+01,  -2.201600e+01,  -6.480084e+01,   4.768960e+00,  -3.639845e+01,   3.307511e+01,  -3.095038e+00,   2.151562e+01
  -2.893866e+01,  -3.282736e+01,  -1.385210e+01,  -2.089765e+01,   2.367743e+01,  -1.022598e+01,  -2.212938e+01,  -6.469713e+01,   4.759277e+00,  -3.616529e+01,   3.329928e+01,  -3.102105e+00,   2.151875e+01
  -2.900372e+01,  -3.275316e+01,  -1.388403e+01,  -2.074080e+01,   2.380960e+01,  -1.020522e+01,  -2.224203e+01,  -6.459273e+01,   4.749571e+00,  -3.593054e+01,   3.352176e+01,  -3.109157e+00,   2.152188e+01
  -2.906829e+01,  -3.267855e+01,  -1.391588e+01,  -2.058302e+01,   2.394064e+01,  -1.018442e+01,  -2.235395e+01,  -6.448762e+01,   4.739844e+00,  -3.569420e+01,   3.374256e+01,  -3.116195e+00,   2.152500e+01
  -2.913236e+01,  -3.260353e+01,  -1.394768e+01,  -2.042430e+01,   2.407055e+01,  -1.016358e+01,  -2.246512e+01,  -6.438184e+01,   4.730095e+00,  -3.545629e+01,   3.396164e+01,  -3.123217e+00,   2.152813e+01
  -2.919594e+01,  -3.252811e+01,  -1.397941e+01,  -2.026465e+01,   2.419931e+01,  -1.014268e+01,  -2.257555e+01,  -6.427537e+01,   4.720324e+00,  -3.521683e+01,   3.417901e+01,  -3.130225e+00,   2.153125e+01
  -2.925901e+01,  -3.245229e+01,  -1.401107e+01,  -2.010409e+01,   2.432693e+01,  -1.012174e+01,  -2.268522e+01,  -6.416822e+01,   4.710531e+00,  -3.497582e+01,   3.439466e+01,  -3.137217e+00,   2.153438e+01
  -2.932159e+01,  -3.237607e+01,  -1.404267e+01,  -1.994262e+01,   2.445339e+01,  -1.010075e+01,  -2.279414e+01,  -6.406040e+01,   4.700717e+00,  -3.473327e+01,   3.460856e+01,  -3.144195e+00,   2.153750e+01
  -2.938365e+01,  -3.229946e+01,  -1.407420e+01,  -1.978025e+01,   2.457870e+01,  -1.007971e+01,  -2.290230e+01,  -6.395192e+01,   4.690880e+00,  -3.448920e+01,   3.482072e+01,  -3.151157e+00,   2.154063e+01
  -2.944521e+01,  -3.222245e+01,  -1.410567e+01,  -1.961698e+01,   2.470283e+01,  -1.005862e+01,  -2.300970e+01,  -6.384277e+01,   4.681022e+00,  -3.424363e+01,   3.503111e+01,  -3.158105e+00,   2.154375e+01
  -2.950626e+01,  -3.214506e+01,  -1.413707e+01,  -1.945283e+01,   2.482579e+01,  -1.003749e+01,  -2.311633e+01,  -6.373297e+01,   4.671142e+00,  -3.399656e+01,   3.523974e+01,  -3.165037e+00,   2.154688e+01
  -2.956679e+01,  -3.206729e+01,  -1.416840e+01,  -1.928781e+01,   2.494757e+01,  -1.001631e+01,  -2.322218e+01,  -6.362253e+01,   4.661240e+00,  -3.374800e+01,   3.544658e+01,  -3.171954e+00,   2.155000e+01
  -2.962681e+01,  -3.198914e+01,  -1.419967e+01,  -1.912192e+01,   2.506817e+01,  -9.995088e+00,  -2.332725e+01,  -6.351144e+01,   4.651317e+00,  -3.349798e+01,   3.565162e+01,  -3.178856e+00,   2.155313e+01
  -2.968630e+01,  -3.191062e+01,  -1.423087e+01,  -1.895517e+01,   2.518757e+01,  -9.973816e+00,  -2.343154e+01,  -6.339971e+01,   4.641373e+00,  -3.324649e+01,   3.585487e+01,  -3.185742e+00,   2.155625e+01
  -2.974528e+01,  -3.183172e+01,  -1.426200e+01,  -1.878758e+01,   2.530578e+01,  -9.952498e+00,  -2.353504e+01,  -6.328734e+01,   4.631406e+00,  -3.299357e+01,   3.605630e+01,  -3.192614e+00,   2.155938e+01
  -2.980372e+01,  -3.175246e+01,  -1.429307e+01,  -1.861914e+01,   2.542278e+01,  -9.931133e+00,  -2.363775e+01,  -6.317436e+01,   4.621419e+00,  -3.273921e+01,   3.625591e+01,  -3.199470e+00,   2.156250e+01
  -2.986165e+01,  -3.167283e+01,  -1.432407e+01,  -1.844987e+01,   2.553856e+01,  -9.909722e+00,  -2.373966e+01,  -6.306075e+01,   4.611410e+00,  -3.248344e+01,   3.645368e+01,  -3.206310e+00,   2.156563e+01
  -2.991904e+01,  -3.159284e+01,  -1.435501e+01,  -1.827977e+01,   2.565314e+01,  -9.888264e+00,  -2.384077e+01,  -6.294652e+01,   4.601379e+00,  -3.222625e+01,   3.664961e+01,  -3.213136e+00,   2.156875e+01
  -2.997589e+01,  -3.151250e+01,  -1.438587e+01,  -1.810886e+01,   2.576649e+01,  -9.866761e+00,  -2.394107e+01,  -6.283169e+01,   4.591328e+00,  -3.196768e+01,   3.684369e+01,  -3.219946e+00,   2.157188e+01
  -3.003222e+01,  -3.143180e+01,  -1.441667e+01,  -1.793715e+01,   2.587861e+01,  -9.845211e+00,  -2.404056e+01,  -6.271625e+01,   4.581255e+00,  -3.170773e+01,   3.703590e+01,  -3.226740e+00,   2.157500e+01
  -3.008800e+01,  -3.135076e+01,  -1.444741e+01,  -1.776464e+01,   2.598950e+01,  -9.823615e+00,  -2.413924e+01,  -6.260022e+01,   4.571161e+00,  -3.144642e+01,   3.722623e+01,  -3.233519e+00,   2.157812e+01
  -3.014324e+01,  -3.126937e+01,  -1.447807e+01,  -1.759134e+01,   2.609914e+01,  -9.801974e+00,  -2.423710e+01,  -6.248359e+01,   4.561045e+00,  -3.118375e+01,   3.741468e+01,  -3.240282e+00,   2.158125e+01
  -3.019794e+01,  -3.118764e+01,  -1.450867e+01,  -1.741726e+01,   2.620755e+01,  -9.780287e+00,  -2.433414e+01,  -6.236638e+01,   4.550909e+00,  -3.091975e+01,   3.760124e+01,  -3.247030e+00,   2.158438e+01
  -3.025210e+01,  -3.110558e+01,  -1.453920e+01,  -1.724241e+01,   2.631470e+01,  -9.758554e+00,  -2.443035e+01,  -6.224858e+01,   4.540751e+00,  -3.065443e+01,   3.778590e+01,  -3.253763e+00,   2.158750e+01
  -3.030571e+01,  -3.102318e+01,  -1.456966e+01,  -1.706680e+01,   2.642059e+01,  -9.736776e+00,  -2.452573e+01,  -6.213022e+01,   4.530573e+00,  -3.038779e+01,   3.796864e+01,  -3.260479e+00,   2.159063e+01
  -3.035877e+01,  -3.094045e+01,  -1.460005e+01,  -1.689043e+01,   2.652522e+01,  -9.714952e+00,  -2.462027e+01,  -6.201128e+01,   4.520373e+00,  -3.011986e+01,   3.814946e+01,  -3.267181e+00,   2.159375e+01
  -3.041127e+01,  -3.085740e+01,  -1.463038e+01,  -1.671333e+01,   2.662859e+01,  -9.693083e+00,  -2.471397e+01,  -6.189178e+01,   4.510153e+00,  -2.985064e+01,   3.832835e+01,  -3.273866e+00,   2.159688e+01
  -3.046322e+01,  -3.077402e+01,  -1.466064e+01,  -1.653549e+01,   2.673068e+01,  -9.671169e+00,  -2.480684e+01,  -6.177173e+01,   4.499912e+00,  -2.958016e+01,   3.850530e+01,  -3.280536e+00,   2.160000e+01
  -3.051462e+01,  -3.069033e+01,  -1.469082e+01,  -1.635692e+01,   2.683150e+01,  -9.649209e+00,  -2.489885e+01,  -6.165113e+01,   4.489650e+00,  -2.930842e+01,   3.868030e+01,  -3.287190e+00,   2.160313e+01
