x1[μm], y1[μm], z1[μm], v_x1[μm/μs], v_y1[μm/μs], v_y1[μm/μs],x2[μm], y2[μm], z2[μm], v_x2[μm/μs], v_y2[μm/μs], v_y2[μm/μs], t[μs]
   9.680133e+00,  -1.931702e+01,   1.785037e+01,   1.007764e+01,   2.322760e+01,   6.256302e+00,   3.066745e+01,  -9.712418e+00,  -3.251297e+00,   1.567516e+01,   3.609062e+01,   4.462592e+00,   8.384375e+00
   9.711910e+00,  -1.924458e+01,   1.786988e+01,   1.025936e+01,   2.313659e+01,   6.229452e+00,   3.071690e+01,  -9.599832e+00,  -3.237344e+00,   1.596932e+01,   3.596431e+01,   4.467469e+00,   8.387500e+00
   9.744254e+00,  -1.917242e+01,   1.788930e+01,   1.044041e+01,   2.304428e+01,   6.202573e+00,   3.076726e+01,  -9.487643e+00,  -3.223376e+00,   1.626255e+01,   3.583587e+01,   4.472325e+00,   8.390625e+00
   9.777162e+00,  -1.910055e+01,   1.790864e+01,   1.062079e+01,   2.295066e+01,   6.175666e+00,   3.081854e+01,  -9.375860e+00,  -3.209392e+00,   1.655485e+01,   3.570532e+01,   4.477161e+00,   8.393750e+00
   9.810633e+00,  -1.902898e+01,   1.792790e+01,   1.080049e+01,   2.285574e+01,   6.148729e+00,   3.087073e+01,  -9.264487e+00,  -3.195394e+00,   1.684620e+01,   3.557265e+01,   4.481975e+00,   8.396875e+00
   9.844664e+00,  -1.895771e+01,   1.794707e+01,   1.097949e+01,   2.275952e+01,   6.121763e+00,   3.092383e+01,  -9.153533e+00,  -3.181380e+00,   1.713658e+01,   3.543788e+01,   4.486768e+00,   8.400000e+00
   9.879254e+00,  -1.888674e+01,   1.796616e+01,   1.115779e+01,   2.266201e+01,   6.094768e+00,   3.097783e+01,  -9.043003e+00,  -3.167351e+00,   1.742598e+01,   3.530101e+01,   4.491540e+00,   8.403125e+00
   9.914400e+00,  -1.881607e+01,   1.798516e+01,   1.133537e+01,   2.256322e+01,   6.067745e+00,   3.103274e+01,  -8.932904e+00,  -3.153308e+00,   1.771438e+01,   3.516204e+01,   4.496291e+00,   8.406250e+00
   9.950099e+00,  -1.874572e+01,   1.800408e+01,   1.151224e+01,   2.246314e+01,   6.040694e+00,   3.108854e+01,  -8.823242e+00,  -3.139249e+00,   1.800177e+01,   3.502100e+01,   4.501021e+00,   8.409375e+00
   9.986351e+00,  -1.867568e+01,   1.802292e+01,   1.168837e+01,   2.236179e+01,   6.013614e+00,   3.114525e+01,  -8.714025e+00,  -3.125176e+00,   1.828813e+01,   3.487788e+01,   4.505730e+00,   8.412500e+00
   1.002315e+01,  -1.860596e+01,   1.804167e+01,   1.186376e+01,   2.225917e+01,   5.986505e+00,   3.120284e+01,  -8.605258e+00,  -3.111089e+00,   1.857346e+01,   3.473269e+01,   4.510417e+00,   8.415625e+00
   1.006050e+01,  -1.853656e+01,   1.806033e+01,   1.203841e+01,   2.215529e+01,   5.959369e+00,   3.126133e+01,  -8.496947e+00,  -3.096986e+00,   1.885772e+01,   3.458544e+01,   4.515083e+00,   8.418750e+00
   1.009839e+01,  -1.846749e+01,   1.807891e+01,   1.221229e+01,   2.205014e+01,   5.932204e+00,   3.132070e+01,  -8.389101e+00,  -3.082869e+00,   1.914092e+01,   3.443613e+01,   4.519729e+00,   8.421875e+00
   1.013682e+01,  -1.839875e+01,   1.809741e+01,   1.238541e+01,   2.194375e+01,   5.905012e+00,   3.138096e+01,  -8.281724e+00,  -3.068738e+00,   1.942302e+01,   3.428478e+01,   4.524353e+00,   8.425000e+00
   1.017580e+01,  -1.833034e+01,   1.811582e+01,   1.255776e+01,   2.183610e+01,   5.877792e+00,   3.144210e+01,  -8.174823e+00,  -3.054592e+00,   1.970403e+01,   3.413139e+01,   4.528955e+00,   8.428125e+00
   1.021531e+01,  -1.826227e+01,   1.813415e+01,   1.272932e+01,   2.172721e+01,   5.850545e+00,   3.150411e+01,  -8.068405e+00,  -3.040432e+00,   1.998392e+01,   3.397597e+01,   4.533537e+00,   8.431250e+00
   1.025536e+01,  -1.819455e+01,   1.815239e+01,   1.290008e+01,   2.161709e+01,   5.823269e+00,   3.156700e+01,  -7.962475e+00,  -3.026258e+00,   2.026268e+01,   3.381853e+01,   4.538097e+00,   8.434375e+00
   1.029593e+01,  -1.812717e+01,   1.817054e+01,   1.307004e+01,   2.150573e+01,   5.795967e+00,   3.163075e+01,  -7.857041e+00,  -3.012069e+00,   2.054030e+01,   3.365908e+01,   4.542635e+00,   8.437500e+00
   1.033704e+01,  -1.806014e+01,   1.818861e+01,   1.323919e+01,   2.139315e+01,   5.768637e+00,   3.169537e+01,  -7.752108e+00,  -2.997866e+00,   2.081676e+01,   3.349762e+01,   4.547153e+00,   8.440625e+00
   1.037868e+01,  -1.799346e+01,   1.820660e+01,   1.340752e+01,   2.127935e+01,   5.741280e+00,   3.176085e+01,  -7.647683e+00,  -2.983649e+00,   2.109204e+01,   3.333416e+01,   4.551649e+00,   8.443750e+00
   1.042084e+01,  -1.792714e+01,   1.822449e+01,   1.357502e+01,   2.116434e+01,   5.713897e+00,   3.182719e+01,  -7.543772e+00,  -2.969418e+00,   2.136614e+01,   3.316871e+01,   4.556124e+00,   8.446875e+00
   1.046352e+01,  -1.786119e+01,   1.824231e+01,   1.374168e+01,   2.104812e+01,   5.686486e+00,   3.189439e+01,  -7.440381e+00,  -2.955174e+00,   2.163903e+01,   3.300129e+01,   4.560577e+00,   8.450000e+00
   1.050672e+01,  -1.779559e+01,   1.826004e+01,   1.390749e+01,   2.093069e+01,   5.659049e+00,   3.196244e+01,  -7.337516e+00,  -2.940915e+00,   2.191071e+01,   3.283189e+01,   4.565009e+00,   8.453125e+00
   1.055044e+01,  -1.773037e+01,   1.827768e+01,   1.407245e+01,   2.081207e+01,   5.631585e+00,   3.203133e+01,  -7.235183e+00,  -2.926642e+00,   2.218116e+01,   3.266053e+01,   4.569419e+00,   8.456250e+00
   1.059468e+01,  -1.766552e+01,   1.829523e+01,   1.423655e+01,   2.069227e+01,   5.604094e+00,   3.210107e+01,  -7.133389e+00,  -2.912356e+00,   2.245036e+01,   3.248722e+01,   4.573808e+00,   8.459375e+00
   1.063942e+01,  -1.760104e+01,   1.831270e+01,   1.439977e+01,   2.057128e+01,   5.576578e+00,   3.217164e+01,  -7.032140e+00,  -2.898056e+00,   2.271830e+01,   3.231196e+01,   4.578176e+00,   8.462500e+00
   1.068467e+01,  -1.753695e+01,   1.833009e+01,   1.456211e+01,   2.044911e+01,   5.549035e+00,   3.224306e+01,  -6.931442e+00,  -2.883742e+00,   2.298497e+01,   3.213476e+01,   4.582521e+00,   8.465625e+00
   1.073043e+01,  -1.747324e+01,   1.834738e+01,   1.472356e+01,   2.032577e+01,   5.521466e+00,   3.231530e+01,  -6.831300e+00,  -2.869415e+00,   2.325036e+01,   3.195564e+01,   4.586846e+00,   8.468750e+00
   1.077669e+01,  -1.740992e+01,   1.836460e+01,   1.488412e+01,   2.020127e+01,   5.493871e+00,   3.238837e+01,  -6.731721e+00,  -2.855075e+00,   2.351444e+01,   3.177461e+01,   4.591149e+00,   8.471875e+00
   1.082346e+01,  -1.734698e+01,   1.838172e+01,   1.504377e+01,   2.007561e+01,   5.466250e+00,   3.246226e+01,  -6.632711e+00,  -2.840721e+00,   2.377721e+01,   3.159166e+01,   4.595430e+00,   8.475000e+00
   1.087072e+01,  -1.728444e+01,   1.839876e+01,   1.520250e+01,   1.994881e+01,   5.438604e+00,   3.253698e+01,  -6.534275e+00,  -2.826353e+00,   2.403866e+01,   3.140682e+01,   4.599690e+00,   8.478125e+00
   1.091847e+01,  -1.722230e+01,   1.841571e+01,   1.536031e+01,   1.982085e+01,   5.410932e+00,   3.261250e+01,  -6.436420e+00,  -2.811973e+00,   2.429876e+01,   3.122009e+01,   4.603928e+00,   8.481250e+00
   1.096672e+01,  -1.716056e+01,   1.843258e+01,   1.551719e+01,   1.969176e+01,   5.383234e+00,   3.268884e+01,  -6.339151e+00,  -2.797579e+00,   2.455750e+01,   3.103148e+01,   4.608144e+00,   8.484375e+00
   1.101545e+01,  -1.709923e+01,   1.844936e+01,   1.567313e+01,   1.956154e+01,   5.355512e+00,   3.276599e+01,  -6.242475e+00,  -2.783172e+00,   2.481488e+01,   3.084101e+01,   4.612339e+00,   8.487500e+00
   1.106467e+01,  -1.703831e+01,   1.846605e+01,   1.582812e+01,   1.943020e+01,   5.327764e+00,   3.284393e+01,  -6.146397e+00,  -2.768752e+00,   2.507088e+01,   3.064867e+01,   4.616512e+00,   8.490625e+00
   1.111438e+01,  -1.697779e+01,   1.848266e+01,   1.598216e+01,   1.929774e+01,   5.299991e+00,   3.292268e+01,  -6.050923e+00,  -2.754319e+00,   2.532548e+01,   3.045448e+01,   4.620664e+00,   8.493750e+00
   1.116456e+01,  -1.691770e+01,   1.849917e+01,   1.613524e+01,   1.916417e+01,   5.272193e+00,   3.300222e+01,  -5.956058e+00,  -2.739873e+00,   2.557867e+01,   3.025846e+01,   4.624794e+00,   8.496875e+00
   1.121522e+01,  -1.685802e+01,   1.851561e+01,   1.628734e+01,   1.902949e+01,   5.244371e+00,   3.308254e+01,  -5.861809e+00,  -2.725414e+00,   2.583044e+01,   3.006060e+01,   4.628902e+00,   8.500000e+00
   1.126636e+01,  -1.679876e+01,   1.853195e+01,   1.643847e+01,   1.889372e+01,   5.216524e+00,   3.316365e+01,  -5.768182e+00,  -2.710942e+00,   2.608077e+01,   2.986093e+01,   4.632988e+00,   8.503125e+00
   1.131796e+01,  -1.673993e+01,   1.854821e+01,   1.658860e+01,   1.875686e+01,   5.188652e+00,   3.324555e+01,  -5.675181e+00,  -2.696457e+00,   2.632966e+01,   2.965945e+01,   4.637052e+00,   8.506250e+00
   1.137003e+01,  -1.668153e+01,   1.856438e+01,   1.673775e+01,   1.861892e+01,   5.160756e+00,   3.332821e+01,  -5.582812e+00,  -2.681960e+00,   2.657708e+01,   2.945617e+01,   4.641095e+00,   8.509375e+00
   1.142257e+01,  -1.662357e+01,   1.858046e+01,   1.688589e+01,   1.847990e+01,   5.132836e+00,   3.341165e+01,  -5.491081e+00,  -2.667451e+00,   2.682304e+01,   2.925111e+01,   4.645116e+00,   8.512500e+00
   1.147557e+01,  -1.656604e+01,   1.859646e+01,   1.703301e+01,   1.833982e+01,   5.104891e+00,   3.349586e+01,  -5.399994e+00,  -2.652928e+00,   2.706750e+01,   2.904427e+01,   4.649115e+00,   8.515625e+00
   1.152903e+01,  -1.650894e+01,   1.861237e+01,   1.717913e+01,   1.819868e+01,   5.076923e+00,   3.358082e+01,  -5.309556e+00,  -2.638394e+00,   2.731047e+01,   2.883566e+01,   4.653092e+00,   8.518750e+00
   1.158294e+01,  -1.645230e+01,   1.862819e+01,   1.732421e+01,   1.805648e+01,   5.048931e+00,   3.366655e+01,  -5.219773e+00,  -2.623847e+00,   2.755192e+01,   2.862530e+01,   4.657048e+00,   8.521875e+00
   1.163730e+01,  -1.639609e+01,   1.864393e+01,   1.746826e+01,   1.791324e+01,   5.020915e+00,   3.375302e+01,  -5.130650e+00,  -2.609287e+00,   2.779185e+01,   2.841320e+01,   4.660981e+00,   8.525000e+00
   1.169211e+01,  -1.634034e+01,   1.865957e+01,   1.761128e+01,   1.776896e+01,   4.992875e+00,   3.384024e+01,  -5.042193e+00,  -2.594715e+00,   2.803024e+01,   2.819936e+01,   4.664893e+00,   8.528125e+00
   1.174737e+01,  -1.628504e+01,   1.867513e+01,   1.775324e+01,   1.762365e+01,   4.964812e+00,   3.392821e+01,  -4.954406e+00,  -2.580132e+00,   2.826709e+01,   2.798380e+01,   4.668783e+00,   8.531250e+00
   1.180307e+01,  -1.623019e+01,   1.869060e+01,   1.789415e+01,   1.747731e+01,   4.936726e+00,   3.401691e+01,  -4.867296e+00,  -2.565536e+00,   2.850237e+01,   2.776653e+01,   4.672651e+00,   8.534375e+00
   1.185921e+01,  -1.617581e+01,   1.870599e+01,   1.803399e+01,   1.732996e+01,   4.908617e+00,   3.410635e+01,  -4.780867e+00,  -2.550928e+00,   2.873607e+01,   2.754756e+01,   4.676496e+00,   8.537500e+00
   1.191578e+01,  -1.612188e+01,   1.872128e+01,   1.817277e+01,   1.718161e+01,   4.880484e+00,   3.419651e+01,  -4.695125e+00,  -2.536308e+00,   2.896819e+01,   2.732690e+01,   4.680320e+00,   8.540625e+00
   1.197279e+01,  -1.606842e+01,   1.873649e+01,   1.831047e+01,   1.703225e+01,   4.852328e+00,   3.428740e+01,  -4.610075e+00,  -2.521676e+00,   2.919871e+01,   2.710457e+01,   4.684122e+00,   8.543750e+00
   1.203022e+01,  -1.601543e+01,   1.875161e+01,   1.844708e+01,   1.688191e+01,   4.824150e+00,   3.437900e+01,  -4.525723e+00,  -2.507032e+00,   2.942762e+01,   2.688057e+01,   4.687902e+00,   8.546875e+00
   1.208808e+01,  -1.596291e+01,   1.876664e+01,   1.858260e+01,   1.673057e+01,   4.795949e+00,   3.447132e+01,  -4.442074e+00,  -2.492376e+00,   2.965491e+01,   2.665492e+01,   4.691660e+00,   8.550000e+00
   1.214636e+01,  -1.591087e+01,   1.878158e+01,   1.871702e+01,   1.657827e+01,   4.767726e+00,   3.456434e+01,  -4.359132e+00,  -2.477709e+00,   2.988056e+01,   2.642763e+01,   4.695396e+00,   8.553125e+00
   1.220506e+01,  -1.585930e+01,   1.879644e+01,   1.885034e+01,   1.642499e+01,   4.739480e+00,   3.465807e+01,  -4.276903e+00,  -2.463030e+00,   3.010457e+01,   2.619871e+01,   4.699109e+00,   8.556250e+00
   1.226417e+01,  -1.580821e+01,   1.881120e+01,   1.898255e+01,   1.627075e+01,   4.711212e+00,   3.475249e+01,  -4.195391e+00,  -2.448340e+00,   3.032692e+01,   2.596817e+01,   4.702801e+00,   8.559375e+00
   1.232370e+01,  -1.575761e+01,   1.882588e+01,   1.911363e+01,   1.611556e+01,   4.682921e+00,   3.484761e+01,  -4.114603e+00,  -2.433638e+00,   3.054760e+01,   2.573602e+01,   4.706471e+00,   8.562500e+00
   1.238363e+01,  -1.570749e+01,   1.884047e+01,   1.924359e+01,   1.595943e+01,   4.654609e+00,   3.494341e+01,  -4.034543e+00,  -2.418924e+00,   3.076660e+01,   2.550228e+01,   4.710118e+00,   8.565625e+00
   1.244397e+01,  -1.565786e+01,   1.885497e+01,   1.937242e+01,   1.580236e+01,   4.626275e+00,   3.503990e+01,  -3.955216e+00,  -2.404199e+00,   3.098391e+01,   2.526696e+01,   4.713744e+00,   8.568750e+00
   1.250471e+01,  -1.560872e+01,   1.886939e+01,   1.950010e+01,   1.564436e+01,   4.597919e+00,   3.513706e+01,  -3.876626e+00,  -2.389463e+00,   3.119951e+01,   2.503007e+01,   4.717347e+00,   8.571875e+00
   1.256585e+01,  -1.556008e+01,   1.888371e+01,   1.962664e+01,   1.548544e+01,   4.569542e+00,   3.523489e+01,  -3.798779e+00,  -2.374716e+00,   3.141340e+01,   2.479162e+01,   4.720928e+00,   8.575000e+00
   1.262738e+01,  -1.551194e+01,   1.889795e+01,   1.975203e+01,   1.532562e+01,   4.541143e+00,   3.533339e+01,  -3.721680e+00,  -2.359957e+00,   3.162556e+01,   2.455163e+01,   4.724487e+00,   8.578125e+00
   1.268929e+01,  -1.546430e+01,   1.891209e+01,   1.987625e+01,   1.516488e+01,   4.512722e+00,   3.543255e+01,  -3.645333e+00,  -2.345188e+00,   3.183598e+01,   2.431010e+01,   4.728023e+00,   8.581250e+00
   1.275160e+01,  -1.541716e+01,   1.892615e+01,   1.999931e+01,   1.500326e+01,   4.484281e+00,   3.553237e+01,  -3.569744e+00,  -2.330407e+00,   3.204466e+01,   2.406706e+01,   4.731538e+00,   8.584375e+00
   1.281429e+01,  -1.537053e+01,   1.894012e+01,   2.012120e+01,   1.484074e+01,   4.455818e+00,   3.563283e+01,  -3.494916e+00,  -2.315616e+00,   3.225158e+01,   2.382251e+01,   4.735030e+00,   8.587500e+00
   1.287736e+01,  -1.532441e+01,   1.895400e+01,   2.024191e+01,   1.467735e+01,   4.427335e+00,   3.573394e+01,  -3.420854e+00,  -2.300813e+00,   3.245672e+01,   2.357646e+01,   4.738500e+00,   8.590625e+00
   1.294080e+01,  -1.527880e+01,   1.896779e+01,   2.036143e+01,   1.451309e+01,   4.398831e+00,   3.583568e+01,  -3.347564e+00,  -2.286000e+00,   3.266009e+01,   2.332894e+01,   4.741948e+00,   8.593750e+00
   1.300461e+01,  -1.523370e+01,   1.898149e+01,   2.047977e+01,   1.434797e+01,   4.370306e+00,   3.593806e+01,  -3.275050e+00,  -2.271176e+00,   3.286166e+01,   2.307994e+01,   4.745373e+00,   8.596875e+00
   1.306880e+01,  -1.518912e+01,   1.899511e+01,   2.059690e+01,   1.418200e+01,   4.341760e+00,   3.604107e+01,  -3.203316e+00,  -2.256342e+00,   3.306144e+01,   2.282949e+01,   4.748776e+00,   8.600000e+00
   1.313334e+01,  -1.514507e+01,   1.900863e+01,   2.071283e+01,   1.401518e+01,   4.313194e+00,   3.614469e+01,  -3.132367e+00,  -2.241496e+00,   3.325940e+01,   2.257759e+01,   4.752157e+00,   8.603125e+00
   1.319825e+01,  -1.510153e+01,   1.902206e+01,   2.082756e+01,   1.384753e+01,   4.284608e+00,   3.624893e+01,  -3.062208e+00,  -2.226641e+00,   3.345554e+01,   2.232427e+01,   4.755516e+00,   8.606250e+00
   1.326352e+01,  -1.505852e+01,   1.903541e+01,   2.094106e+01,   1.367905e+01,   4.256002e+00,   3.635379e+01,  -2.992842e+00,  -2.211774e+00,   3.364984e+01,   2.206953e+01,   4.758852e+00,   8.609375e+00
   1.332913e+01,  -1.501604e+01,   1.904866e+01,   2.105335e+01,   1.350976e+01,   4.227376e+00,   3.645924e+01,  -2.924275e+00,  -2.196898e+00,   3.384230e+01,   2.181339e+01,   4.762166e+00,   8.612500e+00
   1.339510e+01,  -1.497408e+01,   1.906183e+01,   2.116440e+01,   1.333966e+01,   4.198730e+00,   3.656530e+01,  -2.856510e+00,  -2.182011e+00,   3.403291e+01,   2.155585e+01,   4.765457e+00,   8.615625e+00
   1.346141e+01,  -1.493266e+01,   1.907490e+01,   2.127423e+01,   1.316875e+01,   4.170064e+00,   3.667195e+01,  -2.789552e+00,  -2.167114e+00,   3.422166e+01,   2.129694e+01,   4.768726e+00,   8.618750e+00
   1.352806e+01,  -1.489178e+01,   1.908789e+01,   2.138281e+01,   1.299706e+01,   4.141378e+00,   3.677918e+01,  -2.723405e+00,  -2.152206e+00,   3.440853e+01,   2.103667e+01,   4.771973e+00,   8.621875e+00
   1.359505e+01,  -1.485143e+01,   1.910079e+01,   2.149015e+01,   1.282458e+01,   4.112673e+00,   3.688700e+01,  -2.658074e+00,  -2.137289e+00,   3.459352e+01,   2.077505e+01,   4.775197e+00,   8.625000e+00
   1.366237e+01,  -1.481163e+01,   1.911360e+01,   2.159624e+01,   1.265134e+01,   4.083949e+00,   3.699539e+01,  -2.593563e+00,  -2.122361e+00,   3.477662e+01,   2.051209e+01,   4.778399e+00,   8.628125e+00
   1.373002e+01,  -1.477236e+01,   1.912631e+01,   2.170108e+01,   1.247732e+01,   4.055206e+00,   3.710435e+01,  -2.529875e+00,  -2.107424e+00,   3.495782e+01,   2.024781e+01,   4.781578e+00,   8.631250e+00
   1.379800e+01,  -1.473365e+01,   1.913894e+01,   2.180465e+01,   1.230256e+01,   4.026443e+00,   3.721388e+01,  -2.467015e+00,  -2.092477e+00,   3.513710e+01,   1.998222e+01,   4.784735e+00,   8.634375e+00
   1.386630e+01,  -1.469547e+01,   1.915148e+01,   2.190696e+01,   1.212704e+01,   3.997662e+00,   3.732396e+01,  -2.404988e+00,  -2.077519e+00,   3.531447e+01,   1.971533e+01,   4.787870e+00,   8.637500e+00
   1.393492e+01,  -1.465785e+01,   1.916393e+01,   2.200799e+01,   1.195079e+01,   3.968862e+00,   3.743459e+01,  -2.343796e+00,  -2.062552e+00,   3.548990e+01,   1.944717e+01,   4.790981e+00,   8.640625e+00
   1.400385e+01,  -1.462078e+01,   1.917628e+01,   2.210775e+01,   1.177382e+01,   3.940043e+00,   3.754577e+01,  -2.283444e+00,  -2.047576e+00,   3.566340e+01,   1.917773e+01,   4.794071e+00,   8.643750e+00
   1.407309e+01,  -1.458427e+01,   1.918855e+01,   2.220622e+01,   1.159612e+01,   3.911206e+00,   3.765748e+01,  -2.223936e+00,  -2.032590e+00,   3.583494e+01,   1.890705e+01,   4.797138e+00,   8.646875e+00
   1.414264e+01,  -1.454831e+01,   1.920073e+01,   2.230341e+01,   1.141772e+01,   3.882350e+00,   3.776973e+01,  -2.165276e+00,  -2.017594e+00,   3.600453e+01,   1.863512e+01,   4.800182e+00,   8.650000e+00
   1.421249e+01,  -1.451291e+01,   1.921282e+01,   2.239930e+01,   1.123862e+01,   3.853476e+00,   3.788251e+01,  -2.107468e+00,  -2.002588e+00,   3.617215e+01,   1.836197e+01,   4.803204e+00,   8.653125e+00
   1.428263e+01,  -1.447807e+01,   1.922481e+01,   2.249390e+01,   1.105882e+01,   3.824584e+00,   3.799581e+01,  -2.050515e+00,  -1.987574e+00,   3.633780e+01,   1.808761e+01,   4.806203e+00,   8.656250e+00
   1.435307e+01,  -1.444379e+01,   1.923672e+01,   2.258720e+01,   1.087835e+01,   3.795674e+00,   3.810962e+01,  -1.994422e+00,  -1.972550e+00,   3.650147e+01,   1.781206e+01,   4.809180e+00,   8.659375e+00
   1.442380e+01,  -1.441008e+01,   1.924854e+01,   2.267918e+01,   1.069720e+01,   3.766746e+00,   3.822394e+01,  -1.939191e+00,  -1.957516e+00,   3.666314e+01,   1.753532e+01,   4.812134e+00,   8.662500e+00
   1.449482e+01,  -1.437693e+01,   1.926026e+01,   2.276986e+01,   1.051540e+01,   3.737801e+00,   3.833876e+01,  -1.884827e+00,  -1.942474e+00,   3.682281e+01,   1.725741e+01,   4.815065e+00,   8.665625e+00
   1.456611e+01,  -1.434436e+01,   1.927190e+01,   2.285921e+01,   1.033293e+01,   3.708838e+00,   3.845408e+01,  -1.831334e+00,  -1.927422e+00,   3.698048e+01,   1.697835e+01,   4.817974e+00,   8.668750e+00
   1.463768e+01,  -1.431235e+01,   1.928344e+01,   2.294725e+01,   1.014983e+01,   3.679857e+00,   3.856989e+01,  -1.778714e+00,  -1.912362e+00,   3.713612e+01,   1.669815e+01,   4.820860e+00,   8.671875e+00
   1.470953e+01,  -1.428092e+01,   1.929490e+01,   2.303396e+01,   9.966094e+00,   3.650860e+00,   3.868618e+01,  -1.726971e+00,  -1.897292e+00,   3.728974e+01,   1.641683e+01,   4.823724e+00,   8.675000e+00
   1.478165e+01,  -1.425006e+01,   1.930626e+01,   2.311934e+01,   9.781732e+00,   3.621845e+00,   3.880295e+01,  -1.676110e+00,  -1.882213e+00,   3.744133e+01,   1.613439e+01,   4.826565e+00,   8.678125e+00
   1.485402e+01,  -1.421979e+01,   1.931753e+01,   2.320338e+01,   9.596757e+00,   3.592813e+00,   3.892018e+01,  -1.626132e+00,  -1.867126e+00,   3.759088e+01,   1.585087e+01,   4.829383e+00,   8.681250e+00
   1.492666e+01,  -1.419009e+01,   1.932871e+01,   2.328609e+01,   9.411176e+00,   3.563764e+00,   3.903789e+01,  -1.577043e+00,  -1.852030e+00,   3.773837e+01,   1.556626e+01,   4.832179e+00,   8.684375e+00
   1.499956e+01,  -1.416097e+01,   1.933981e+01,   2.336745e+01,   9.225000e+00,   3.534698e+00,   3.915605e+01,  -1.528844e+00,  -1.836925e+00,   3.788381e+01,   1.528058e+01,   4.834952e+00,   8.687500e+00
   1.507271e+01,  -1.413243e+01,   1.935081e+01,   2.344746e+01,   9.038239e+00,   3.505616e+00,   3.927466e+01,  -1.481540e+00,  -1.821811e+00,   3.802719e+01,   1.499386e+01,   4.837702e+00,   8.690625e+00
   1.514611e+01,  -1.410448e+01,   1.936172e+01,   2.352612e+01,   8.850902e+00,   3.476518e+00,   3.939371e+01,  -1.435134e+00,  -1.806689e+00,   3.816849e+01,   1.470610e+01,   4.840429e+00,   8.693750e+00
   1.521975e+01,  -1.407711e+01,   1.937253e+01,   2.360342e+01,   8.663000e+00,   3.447403e+00,   3.951321e+01,  -1.389628e+00,  -1.791559e+00,   3.830772e+01,   1.441732e+01,   4.843134e+00,   8.696875e+00
   1.529363e+01,  -1.405034e+01,   1.938326e+01,   2.367937e+01,   8.474541e+00,   3.418271e+00,   3.963314e+01,  -1.345027e+00,  -1.776420e+00,   3.844485e+01,   1.412753e+01,   4.845816e+00,   8.700000e+00
   1.536774e+01,  -1.402415e+01,   1.939390e+01,   2.375395e+01,   8.285535e+00,   3.389124e+00,   3.975349e+01,  -1.301332e+00,  -1.761272e+00,   3.857990e+01,   1.383675e+01,   4.848475e+00,   8.703125e+00
   1.544209e+01,  -1.399855e+01,   1.940444e+01,   2.382716e+01,   8.095993e+00,   3.359961e+00,   3.987426e+01,  -1.258548e+00,  -1.746117e+00,   3.871284e+01,   1.354500e+01,   4.851111e+00,   8.706250e+00
   1.551666e+01,  -1.397355e+01,   1.941490e+01,   2.389899e+01,   7.905925e+00,   3.330782e+00,   3.999544e+01,  -1.216677e+00,  -1.730953e+00,   3.884368e+01,   1.325228e+01,   4.853725e+00,   8.709375e+00
   1.559145e+01,  -1.394914e+01,   1.942526e+01,   2.396946e+01,   7.715339e+00,   3.301588e+00,   4.011703e+01,  -1.175722e+00,  -1.715781e+00,   3.897240e+01,   1.295862e+01,   4.856315e+00,   8.712500e+00
   1.566647e+01,  -1.392533e+01,   1.943553e+01,   2.403854e+01,   7.524247e+00,   3.272377e+00,   4.023902e+01,  -1.135687e+00,  -1.700601e+00,   3.909899e+01,   1.266404e+01,   4.858883e+00,   8.715625e+00
   1.574169e+01,  -1.390211e+01,   1.944571e+01,   2.410624e+01,   7.332658e+00,   3.243152e+00,   4.036139e+01,  -1.096573e+00,  -1.685413e+00,   3.922346e+01,   1.236853e+01,   4.861429e+00,   8.718750e+00
   1.581713e+01,  -1.387950e+01,   1.945580e+01,   2.417255e+01,   7.140581e+00,   3.213911e+00,   4.048416e+01,  -1.058384e+00,  -1.670217e+00,   3.934580e+01,   1.207213e+01,   4.863951e+00,   8.721875e+00
   1.589277e+01,  -1.385749e+01,   1.946580e+01,   2.423747e+01,   6.948028e+00,   3.184656e+00,   4.060730e+01,  -1.021123e+00,  -1.655013e+00,   3.946599e+01,   1.177484e+01,   4.866450e+00,   8.725000e+00
   1.596861e+01,  -1.383607e+01,   1.947571e+01,   2.430100e+01,   6.755008e+00,   3.155385e+00,   4.073082e+01,  -9.847924e-01,  -1.639802e+00,   3.958404e+01,   1.147668e+01,   4.868927e+00,   8.728125e+00
   1.604465e+01,  -1.381527e+01,   1.948552e+01,   2.436313e+01,   6.561531e+00,   3.126099e+00,   4.085470e+01,  -9.493948e-01,  -1.624583e+00,   3.969993e+01,   1.117767e+01,   4.871381e+00,   8.731250e+00
   1.612088e+01,  -1.379507e+01,   1.949525e+01,   2.442386e+01,   6.367607e+00,   3.096799e+00,   4.097894e+01,  -9.149328e-01,  -1.609356e+00,   3.981366e+01,   1.087782e+01,   4.873811e+00,   8.734375e+00
   1.619730e+01,  -1.377547e+01,   1.950488e+01,   2.448319e+01,   6.173247e+00,   3.067484e+00,   4.110354e+01,  -8.814092e-01,  -1.594121e+00,   3.992523e+01,   1.057715e+01,   4.876219e+00,   8.737500e+00
   1.627390e+01,  -1.375648e+01,   1.951442e+01,   2.454111e+01,   5.978460e+00,   3.038155e+00,   4.122847e+01,  -8.488264e-01,  -1.578879e+00,   4.003463e+01,   1.027568e+01,   4.878604e+00,   8.740625e+00
