x[μm], y[μm], z[μm], t[μm]
   3.434901e+01,  -1.855541e+01,   4.331466e+00,   1.950000e+00
   3.399331e+01,  -1.866941e+01,   4.162024e+00,   1.962500e+00
   3.363560e+01,  -1.877337e+01,   3.992269e+00,   1.975000e+00
   3.327618e+01,  -1.886725e+01,   3.822214e+00,   1.987500e+00
   3.291534e+01,  -1.895099e+01,   3.651872e+00,   2.000000e+00
   3.255337e+01,  -1.902457e+01,   3.481256e+00,   2.012500e+00
   3.219055e+01,  -1.908795e+01,   3.310377e+00,   2.025000e+00
   3.182720e+01,  -1.914112e+01,   3.139250e+00,   2.037500e+00
   3.146360e+01,  -1.918407e+01,   2.967887e+00,   2.050000e+00
   3.110003e+01,  -1.921680e+01,   2.796301e+00,   2.062500e+00
   3.073681e+01,  -1.923932e+01,   2.624505e+00,   2.075000e+00
   3.037422e+01,  -1.925163e+01,   2.452511e+00,   2.087500e+00
   3.001255e+01,  -1.925377e+01,   2.280333e+00,   2.100000e+00
   2.965210e+01,  -1.924576e+01,   2.107984e+00,   2.112500e+00
   2.929315e+01,  -1.922765e+01,   1.935476e+00,   2.125000e+00
   2.893601e+01,  -1.919948e+01,   1.762822e+00,   2.137500e+00
   2.858094e+01,  -1.916132e+01,   1.590037e+00,   2.150000e+00
   2.822826e+01,  -1.911323e+01,   1.417131e+00,   2.162500e+00
   2.787822e+01,  -1.905527e+01,   1.244120e+00,   2.175000e+00
   2.753113e+01,  -1.898755e+01,   1.071014e+00,   2.187500e+00
   2.718726e+01,  -1.891013e+01,   8.978283e-01,   2.200000e+00
   2.684688e+01,  -1.882313e+01,   7.245750e-01,   2.212500e+00
   2.651027e+01,  -1.872665e+01,   5.512672e-01,   2.225000e+00
   2.617771e+01,  -1.862081e+01,   3.779180e-01,   2.237500e+00
   2.584945e+01,  -1.850571e+01,   2.045403e-01,   2.250000e+00
   2.552577e+01,  -1.838150e+01,   3.114731e-02,   2.262500e+00
   2.520692e+01,  -1.824832e+01,  -1.422481e-01,   2.275000e+00
   2.489316e+01,  -1.810629e+01,  -3.156327e-01,   2.287500e+00
   2.458474e+01,  -1.795559e+01,  -4.889937e-01,   2.300000e+00
   2.428191e+01,  -1.779636e+01,  -6.623178e-01,   2.312500e+00
   2.398491e+01,  -1.762877e+01,  -8.355922e-01,   2.325000e+00
   2.369398e+01,  -1.745299e+01,  -1.008804e+00,   2.337500e+00
   2.340935e+01,  -1.726921e+01,  -1.181940e+00,   2.350000e+00
