z[μm], t[μm]
   3.768935e+00,   2.010938e+01
   3.726354e+00,   2.011250e+01
   3.683755e+00,   2.011563e+01
   3.641139e+00,   2.011875e+01
   3.598506e+00,   2.012188e+01
   3.555856e+00,   2.012500e+01
   3.513189e+00,   2.012813e+01
   3.470505e+00,   2.013125e+01
   3.427806e+00,   2.013438e+01
   3.385090e+00,   2.013750e+01
   3.342358e+00,   2.014062e+01
   3.299611e+00,   2.014375e+01
   3.256848e+00,   2.014688e+01
   3.214070e+00,   2.015000e+01
   3.171277e+00,   2.015313e+01
   3.128469e+00,   2.015625e+01
   3.085646e+00,   2.015938e+01
   3.042809e+00,   2.016250e+01
   2.999957e+00,   2.016563e+01
   2.957091e+00,   2.016875e+01
   2.914212e+00,   2.017188e+01
   2.871318e+00,   2.017500e+01
   2.828411e+00,   2.017813e+01
   2.785491e+00,   2.018125e+01
   2.742558e+00,   2.018438e+01
   2.699612e+00,   2.018750e+01
   2.656653e+00,   2.019063e+01
   2.613682e+00,   2.019375e+01
   2.570699e+00,   2.019688e+01
   2.527703e+00,   2.020000e+01
   2.484696e+00,   2.020312e+01
   2.441677e+00,   2.020625e+01
   2.398646e+00,   2.020938e+01
   2.355604e+00,   2.021250e+01
   2.312551e+00,   2.021563e+01
   2.269488e+00,   2.021875e+01
   2.226413e+00,   2.022188e+01
   2.183328e+00,   2.022500e+01
   2.140233e+00,   2.022813e+01
   2.097128e+00,   2.023125e+01
   2.054013e+00,   2.023438e+01
   2.010888e+00,   2.023750e+01
   1.967754e+00,   2.024063e+01
   1.924610e+00,   2.024375e+01
   1.881458e+00,   2.024688e+01
   1.838297e+00,   2.025000e+01
   1.795127e+00,   2.025313e+01
   1.751948e+00,   2.025625e+01
   1.708762e+00,   2.025938e+01
   1.665567e+00,   2.026250e+01
   1.622365e+00,   2.026562e+01
   1.579155e+00,   2.026875e+01
   1.535937e+00,   2.027188e+01
   1.492713e+00,   2.027500e+01
   1.449481e+00,   2.027813e+01
   1.406242e+00,   2.028125e+01
   1.362997e+00,   2.028438e+01
   1.319746e+00,   2.028750e+01
   1.276488e+00,   2.029063e+01
   1.233224e+00,   2.029375e+01
   1.189955e+00,   2.029688e+01
   1.146680e+00,   2.030000e+01
   1.103399e+00,   2.030313e+01
   1.060113e+00,   2.030625e+01
   1.016823e+00,   2.030938e+01
   9.735273e-01,   2.031250e+01
   9.302273e-01,   2.031563e+01
   8.869229e-01,   2.031875e+01
   8.436144e-01,   2.032188e+01
   8.003019e-01,   2.032500e+01
   7.569856e-01,   2.032812e+01
   7.136658e-01,   2.033125e+01
   6.703426e-01,   2.033438e+01
   6.270163e-01,   2.033750e+01
   5.836870e-01,   2.034063e+01
   5.403550e-01,   2.034375e+01
   4.970204e-01,   2.034688e+01
   4.536835e-01,   2.035000e+01
   4.103445e-01,   2.035313e+01
   3.670036e-01,   2.035625e+01
   3.236609e-01,   2.035938e+01
   2.803167e-01,   2.036250e+01
   2.369712e-01,   2.036563e+01
   1.936246e-01,   2.036875e+01
   1.502770e-01,   2.037188e+01
   1.069288e-01,   2.037500e+01
   6.358005e-02,   2.037813e+01
   2.023101e-02,   2.038125e+01
  -2.311812e-02,   2.038438e+01
  -6.646715e-02,   2.038750e+01
  -1.098159e-01,   2.039062e+01
  -1.531641e-01,   2.039375e+01
  -1.965115e-01,   2.039688e+01
  -2.398581e-01,   2.040000e+01
  -2.832035e-01,   2.040313e+01
  -3.265476e-01,   2.040625e+01
  -3.698902e-01,   2.040938e+01
  -4.132310e-01,   2.041250e+01
  -4.565699e-01,   2.041563e+01
  -4.999066e-01,   2.041875e+01
  -5.432410e-01,   2.042188e+01
  -5.865729e-01,   2.042500e+01
  -6.299019e-01,   2.042813e+01
  -6.732281e-01,   2.043125e+01
  -7.165510e-01,   2.043438e+01
  -7.598706e-01,   2.043750e+01
  -8.031866e-01,   2.044063e+01
  -8.464989e-01,   2.044375e+01
  -8.898072e-01,   2.044688e+01
  -9.331113e-01,   2.045000e+01
  -9.764110e-01,   2.045312e+01
  -1.019706e+00,   2.045625e+01
  -1.062996e+00,   2.045938e+01
  -1.106282e+00,   2.046250e+01
  -1.149562e+00,   2.046563e+01
  -1.192837e+00,   2.046875e+01
  -1.236106e+00,   2.047188e+01
  -1.279369e+00,   2.047500e+01
  -1.322626e+00,   2.047813e+01
  -1.365878e+00,   2.048125e+01
  -1.409122e+00,   2.048438e+01
  -1.452360e+00,   2.048750e+01
  -1.495592e+00,   2.049063e+01
  -1.538816e+00,   2.049375e+01
  -1.582033e+00,   2.049688e+01
  -1.625242e+00,   2.050000e+01
  -1.668444e+00,   2.050313e+01
  -1.711638e+00,   2.050625e+01
  -1.754824e+00,   2.050938e+01
  -1.798002e+00,   2.051250e+01
  -1.841172e+00,   2.051562e+01
  -1.884332e+00,   2.051875e+01
  -1.927484e+00,   2.052188e+01
  -1.970627e+00,   2.052500e+01
  -2.013760e+00,   2.052813e+01
  -2.056885e+00,   2.053125e+01
  -2.099999e+00,   2.053438e+01
  -2.143104e+00,   2.053750e+01
  -2.186198e+00,   2.054063e+01
  -2.229282e+00,   2.054375e+01
  -2.272356e+00,   2.054688e+01
  -2.315419e+00,   2.055000e+01
  -2.358471e+00,   2.055313e+01
  -2.401512e+00,   2.055625e+01
  -2.444542e+00,   2.055938e+01
  -2.487560e+00,   2.056250e+01
  -2.530567e+00,   2.056563e+01
  -2.573562e+00,   2.056875e+01
  -2.616545e+00,   2.057188e+01
  -2.659515e+00,   2.057500e+01
  -2.702473e+00,   2.057812e+01
  -2.745418e+00,   2.058125e+01
  -2.788350e+00,   2.058438e+01
  -2.831270e+00,   2.058750e+01
  -2.874175e+00,   2.059063e+01
  -2.917068e+00,   2.059375e+01
  -2.959947e+00,   2.059688e+01
  -3.002811e+00,   2.060000e+01
  -3.045662e+00,   2.060313e+01
  -3.088498e+00,   2.060625e+01
  -3.131320e+00,   2.060938e+01
  -3.174127e+00,   2.061250e+01
  -3.216920e+00,   2.061563e+01
  -3.259697e+00,   2.061875e+01
  -3.302459e+00,   2.062188e+01
  -3.345205e+00,   2.062500e+01
  -3.387935e+00,   2.062813e+01
  -3.430650e+00,   2.063125e+01
  -3.473349e+00,   2.063438e+01
  -3.516031e+00,   2.063750e+01
  -3.558697e+00,   2.064062e+01
  -3.601346e+00,   2.064375e+01
  -3.643978e+00,   2.064688e+01
  -3.686593e+00,   2.065000e+01
  -3.729190e+00,   2.065313e+01
  -3.771770e+00,   2.065625e+01
  -3.814333e+00,   2.065938e+01
  -3.856877e+00,   2.066250e+01
  -3.899404e+00,   2.066563e+01
  -3.941912e+00,   2.066875e+01
  -3.984401e+00,   2.067188e+01
  -4.026872e+00,   2.067500e+01
  -4.069324e+00,   2.067813e+01
  -4.111757e+00,   2.068125e+01
  -4.154170e+00,   2.068438e+01
  -4.196564e+00,   2.068750e+01
  -4.238938e+00,   2.069063e+01
  -4.281293e+00,   2.069375e+01
  -4.323627e+00,   2.069688e+01
  -4.365941e+00,   2.070000e+01
  -4.408234e+00,   2.070312e+01
  -4.450507e+00,   2.070625e+01
  -4.492758e+00,   2.070938e+01
  -4.534989e+00,   2.071250e+01
  -4.577198e+00,   2.071563e+01
  -4.619386e+00,   2.071875e+01
  -4.661552e+00,   2.072188e+01
  -4.703697e+00,   2.072500e+01
  -4.745819e+00,   2.072813e+01
  -4.787919e+00,   2.073125e+01
  -4.829996e+00,   2.073438e+01
  -4.872051e+00,   2.073750e+01
  -4.914083e+00,   2.074063e+01
  -4.956091e+00,   2.074375e+01
  -4.998077e+00,   2.074688e+01
  -5.040039e+00,   2.075000e+01
  -5.081977e+00,   2.075313e+01
  -5.123891e+00,   2.075625e+01
  -5.165781e+00,   2.075938e+01
  -5.207648e+00,   2.076250e+01
  -5.249489e+00,   2.076562e+01
  -5.291306e+00,   2.076875e+01
  -5.333098e+00,   2.077188e+01
  -5.374865e+00,   2.077500e+01
  -5.416607e+00,   2.077813e+01
  -5.458323e+00,   2.078125e+01
  -5.500014e+00,   2.078438e+01
  -5.541679e+00,   2.078750e+01
  -5.583317e+00,   2.079063e+01
  -5.624930e+00,   2.079375e+01
  -5.666516e+00,   2.079688e+01
  -5.708076e+00,   2.080000e+01
  -5.749608e+00,   2.080313e+01
  -5.791114e+00,   2.080625e+01
  -5.832592e+00,   2.080938e+01
  -5.874044e+00,   2.081250e+01
  -5.915467e+00,   2.081563e+01
  -5.956863e+00,   2.081875e+01
  -5.998230e+00,   2.082188e+01
  -6.039570e+00,   2.082500e+01
  -6.080881e+00,   2.082812e+01
  -6.122164e+00,   2.083125e+01
  -6.163418e+00,   2.083438e+01
  -6.204642e+00,   2.083750e+01
  -6.245838e+00,   2.084063e+01
  -6.287005e+00,   2.084375e+01
  -6.328141e+00,   2.084688e+01
  -6.369248e+00,   2.085000e+01
  -6.410326e+00,   2.085313e+01
  -6.451373e+00,   2.085625e+01
  -6.492390e+00,   2.085938e+01
  -6.533376e+00,   2.086250e+01
  -6.574331e+00,   2.086563e+01
  -6.615256e+00,   2.086875e+01
  -6.656150e+00,   2.087188e+01
  -6.697012e+00,   2.087500e+01
  -6.737843e+00,   2.087813e+01
  -6.778642e+00,   2.088125e+01
  -6.819410e+00,   2.088438e+01
  -6.860145e+00,   2.088750e+01
  -6.900848e+00,   2.089062e+01
  -6.941519e+00,   2.089375e+01
  -6.982157e+00,   2.089688e+01
  -7.022762e+00,   2.090000e+01
  -7.063334e+00,   2.090313e+01
  -7.103874e+00,   2.090625e+01
  -7.144379e+00,   2.090938e+01
  -7.184851e+00,   2.091250e+01
  -7.225290e+00,   2.091563e+01
  -7.265694e+00,   2.091875e+01
  -7.306065e+00,   2.092188e+01
  -7.346401e+00,   2.092500e+01
  -7.386702e+00,   2.092813e+01
  -7.426969e+00,   2.093125e+01
  -7.467201e+00,   2.093438e+01
  -7.507398e+00,   2.093750e+01
  -7.547559e+00,   2.094063e+01
  -7.587686e+00,   2.094375e+01
  -7.627776e+00,   2.094688e+01
  -7.667831e+00,   2.095000e+01
  -7.707849e+00,   2.095312e+01
  -7.747832e+00,   2.095625e+01
  -7.787778e+00,   2.095938e+01
  -7.827687e+00,   2.096250e+01
  -7.867560e+00,   2.096563e+01
  -7.907395e+00,   2.096875e+01
  -7.947194e+00,   2.097188e+01
  -7.986955e+00,   2.097500e+01
  -8.026679e+00,   2.097813e+01
  -8.066365e+00,   2.098125e+01
  -8.106013e+00,   2.098438e+01
  -8.145623e+00,   2.098750e+01
  -8.185195e+00,   2.099063e+01
  -8.224728e+00,   2.099375e+01
  -8.264223e+00,   2.099688e+01
  -8.303678e+00,   2.100000e+01
  -8.343095e+00,   2.100313e+01
  -8.382473e+00,   2.100625e+01
  -8.421811e+00,   2.100938e+01
  -8.461110e+00,   2.101250e+01
  -8.500369e+00,   2.101562e+01
  -8.539588e+00,   2.101875e+01
  -8.578766e+00,   2.102188e+01
  -8.617905e+00,   2.102500e+01
  -8.657003e+00,   2.102813e+01
  -8.696060e+00,   2.103125e+01
  -8.735077e+00,   2.103438e+01
  -8.774053e+00,   2.103750e+01
  -8.812987e+00,   2.104063e+01
  -8.851880e+00,   2.104375e+01
  -8.890731e+00,   2.104688e+01
  -8.929541e+00,   2.105000e+01
  -8.968308e+00,   2.105313e+01
  -9.007034e+00,   2.105625e+01
  -9.045717e+00,   2.105938e+01
  -9.084357e+00,   2.106250e+01
  -9.122955e+00,   2.106563e+01
  -9.161511e+00,   2.106875e+01
  -9.200023e+00,   2.107188e+01
  -9.238492e+00,   2.107500e+01
  -9.276917e+00,   2.107812e+01
  -9.315299e+00,   2.108125e+01
  -9.353637e+00,   2.108438e+01
  -9.391931e+00,   2.108750e+01
  -9.430181e+00,   2.109063e+01
  -9.468387e+00,   2.109375e+01
  -9.506548e+00,   2.109688e+01
  -9.544665e+00,   2.110000e+01
  -9.582737e+00,   2.110313e+01
  -9.620763e+00,   2.110625e+01
  -9.658745e+00,   2.110938e+01
  -9.696681e+00,   2.111250e+01
  -9.734572e+00,   2.111563e+01
  -9.772417e+00,   2.111875e+01
  -9.810216e+00,   2.112188e+01
  -9.847968e+00,   2.112500e+01
  -9.885675e+00,   2.112813e+01
  -9.923335e+00,   2.113125e+01
  -9.960949e+00,   2.113438e+01
  -9.998516e+00,   2.113750e+01
  -1.003604e+01,   2.114062e+01
  -1.007351e+01,   2.114375e+01
  -1.011093e+01,   2.114688e+01
  -1.014831e+01,   2.115000e+01
  -1.018564e+01,   2.115313e+01
  -1.022292e+01,   2.115625e+01
  -1.026016e+01,   2.115938e+01
  -1.029734e+01,   2.116250e+01
  -1.033448e+01,   2.116563e+01
  -1.037157e+01,   2.116875e+01
  -1.040861e+01,   2.117188e+01
  -1.044560e+01,   2.117500e+01
  -1.048255e+01,   2.117813e+01
  -1.051944e+01,   2.118125e+01
  -1.055628e+01,   2.118438e+01
  -1.059308e+01,   2.118750e+01
  -1.062982e+01,   2.119063e+01
  -1.066652e+01,   2.119375e+01
  -1.070316e+01,   2.119688e+01
  -1.073975e+01,   2.120000e+01
  -1.077630e+01,   2.120312e+01
  -1.081279e+01,   2.120625e+01
  -1.084923e+01,   2.120938e+01
  -1.088562e+01,   2.121250e+01
  -1.092196e+01,   2.121563e+01
  -1.095825e+01,   2.121875e+01
  -1.099449e+01,   2.122188e+01
  -1.103068e+01,   2.122500e+01
  -1.106681e+01,   2.122813e+01
  -1.110289e+01,   2.123125e+01
  -1.113892e+01,   2.123438e+01
  -1.117490e+01,   2.123750e+01
  -1.121082e+01,   2.124063e+01
  -1.124670e+01,   2.124375e+01
  -1.128252e+01,   2.124688e+01
  -1.131828e+01,   2.125000e+01
  -1.135399e+01,   2.125313e+01
  -1.138965e+01,   2.125625e+01
  -1.142526e+01,   2.125938e+01
  -1.146081e+01,   2.126250e+01
  -1.149631e+01,   2.126562e+01
  -1.153176e+01,   2.126875e+01
  -1.156715e+01,   2.127188e+01
  -1.160248e+01,   2.127500e+01
  -1.163777e+01,   2.127813e+01
  -1.167299e+01,   2.128125e+01
  -1.170817e+01,   2.128438e+01
  -1.174328e+01,   2.128750e+01
  -1.177835e+01,   2.129063e+01
  -1.181335e+01,   2.129375e+01
  -1.184830e+01,   2.129688e+01
  -1.188320e+01,   2.130000e+01
  -1.191804e+01,   2.130313e+01
  -1.195282e+01,   2.130625e+01
  -1.198755e+01,   2.130938e+01
  -1.202222e+01,   2.131250e+01
  -1.205684e+01,   2.131563e+01
  -1.209139e+01,   2.131875e+01
  -1.212590e+01,   2.132188e+01
  -1.216034e+01,   2.132500e+01
  -1.219473e+01,   2.132812e+01
  -1.222906e+01,   2.133125e+01
  -1.226333e+01,   2.133438e+01
  -1.229755e+01,   2.133750e+01
  -1.233170e+01,   2.134063e+01
  -1.236580e+01,   2.134375e+01
  -1.239984e+01,   2.134688e+01
  -1.243383e+01,   2.135000e+01
  -1.246775e+01,   2.135313e+01
  -1.250162e+01,   2.135625e+01
  -1.253542e+01,   2.135938e+01
  -1.256917e+01,   2.136250e+01
  -1.260286e+01,   2.136563e+01
  -1.263649e+01,   2.136875e+01
  -1.267006e+01,   2.137188e+01
  -1.270357e+01,   2.137500e+01
  -1.273702e+01,   2.137813e+01
  -1.277042e+01,   2.138125e+01
  -1.280375e+01,   2.138438e+01
  -1.283702e+01,   2.138750e+01
  -1.287023e+01,   2.139062e+01
  -1.290338e+01,   2.139375e+01
  -1.293647e+01,   2.139688e+01
  -1.296950e+01,   2.140000e+01
  -1.300247e+01,   2.140313e+01
  -1.303538e+01,   2.140625e+01
  -1.306822e+01,   2.140938e+01
  -1.310101e+01,   2.141250e+01
  -1.313373e+01,   2.141563e+01
  -1.316639e+01,   2.141875e+01
  -1.319899e+01,   2.142188e+01
  -1.323153e+01,   2.142500e+01
  -1.326401e+01,   2.142813e+01
  -1.329642e+01,   2.143125e+01
  -1.332877e+01,   2.143438e+01
  -1.336106e+01,   2.143750e+01
  -1.339328e+01,   2.144063e+01
  -1.342544e+01,   2.144375e+01
  -1.345754e+01,   2.144688e+01
  -1.348958e+01,   2.145000e+01
  -1.352155e+01,   2.145312e+01
  -1.355346e+01,   2.145625e+01
  -1.358531e+01,   2.145938e+01
  -1.361709e+01,   2.146250e+01
  -1.364881e+01,   2.146563e+01
  -1.368046e+01,   2.146875e+01
  -1.371205e+01,   2.147188e+01
  -1.374357e+01,   2.147500e+01
  -1.377503e+01,   2.147813e+01
  -1.380643e+01,   2.148125e+01
  -1.383776e+01,   2.148438e+01
  -1.386903e+01,   2.148750e+01
  -1.390023e+01,   2.149063e+01
  -1.393136e+01,   2.149375e+01
  -1.396243e+01,   2.149688e+01
  -1.399344e+01,   2.150000e+01
  -1.402438e+01,   2.150313e+01
  -1.405525e+01,   2.150625e+01
  -1.408605e+01,   2.150938e+01
  -1.411680e+01,   2.151250e+01
  -1.414747e+01,   2.151562e+01
  -1.417808e+01,   2.151875e+01
  -1.420862e+01,   2.152188e+01
  -1.423909e+01,   2.152500e+01
  -1.426950e+01,   2.152813e+01
  -1.429984e+01,   2.153125e+01
  -1.433011e+01,   2.153438e+01
  -1.436032e+01,   2.153750e+01
  -1.439046e+01,   2.154063e+01
  -1.442053e+01,   2.154375e+01
  -1.445053e+01,   2.154688e+01
  -1.448047e+01,   2.155000e+01
  -1.451033e+01,   2.155313e+01
  -1.454013e+01,   2.155625e+01
  -1.456986e+01,   2.155938e+01
  -1.459953e+01,   2.156250e+01
  -1.462912e+01,   2.156563e+01
  -1.465864e+01,   2.156875e+01
  -1.468810e+01,   2.157188e+01
  -1.471749e+01,   2.157500e+01
  -1.474681e+01,   2.157812e+01
  -1.477605e+01,   2.158125e+01
  -1.480523e+01,   2.158438e+01
  -1.483434e+01,   2.158750e+01
  -1.486338e+01,   2.159063e+01
  -1.489235e+01,   2.159375e+01
  -1.492125e+01,   2.159688e+01
  -1.495008e+01,   2.160000e+01
  -1.497884e+01,   2.160313e+01
  -1.500753e+01,   2.160625e+01
  -1.503615e+01,   2.160938e+01
  -1.506470e+01,   2.161250e+01
  -1.509318e+01,   2.161563e+01
  -1.512158e+01,   2.161875e+01
  -1.514992e+01,   2.162188e+01
  -1.517818e+01,   2.162500e+01
  -1.520638e+01,   2.162813e+01
  -1.523450e+01,   2.163125e+01
  -1.526255e+01,   2.163438e+01
  -1.529053e+01,   2.163750e+01
  -1.531843e+01,   2.164062e+01
  -1.534627e+01,   2.164375e+01
  -1.537403e+01,   2.164688e+01
  -1.540172e+01,   2.165000e+01
  -1.542934e+01,   2.165313e+01
  -1.545688e+01,   2.165625e+01
  -1.548436e+01,   2.165938e+01
  -1.551176e+01,   2.166250e+01
  -1.553908e+01,   2.166563e+01
  -1.556634e+01,   2.166875e+01
  -1.559352e+01,   2.167188e+01
  -1.562063e+01,   2.167500e+01
  -1.564766e+01,   2.167813e+01
  -1.567462e+01,   2.168125e+01
  -1.570151e+01,   2.168438e+01
  -1.572832e+01,   2.168750e+01
  -1.575506e+01,   2.169063e+01
  -1.578173e+01,   2.169375e+01
  -1.580832e+01,   2.169688e+01
  -1.583484e+01,   2.170000e+01
  -1.586128e+01,   2.170312e+01
  -1.588765e+01,   2.170625e+01
  -1.591394e+01,   2.170938e+01
  -1.594016e+01,   2.171250e+01
  -1.596631e+01,   2.171563e+01
  -1.599238e+01,   2.171875e+01
  -1.601837e+01,   2.172188e+01
  -1.604429e+01,   2.172500e+01
  -1.607013e+01,   2.172813e+01
  -1.609590e+01,   2.173125e+01
  -1.612159e+01,   2.173438e+01
  -1.614721e+01,   2.173750e+01
  -1.617275e+01,   2.174063e+01
  -1.619821e+01,   2.174375e+01
  -1.622360e+01,   2.174688e+01
  -1.624891e+01,   2.175000e+01
  -1.627415e+01,   2.175313e+01
  -1.629931e+01,   2.175625e+01
  -1.632439e+01,   2.175938e+01
  -1.634940e+01,   2.176250e+01
  -1.637433e+01,   2.176562e+01
  -1.639918e+01,   2.176875e+01
  -1.642396e+01,   2.177188e+01
  -1.644865e+01,   2.177500e+01
  -1.647328e+01,   2.177813e+01
  -1.649782e+01,   2.178125e+01
  -1.652228e+01,   2.178438e+01
  -1.654667e+01,   2.178750e+01
  -1.657098e+01,   2.179063e+01
  -1.659522e+01,   2.179375e+01
  -1.661937e+01,   2.179688e+01
  -1.664345e+01,   2.180000e+01
  -1.666745e+01,   2.180313e+01
  -1.669137e+01,   2.180625e+01
  -1.671521e+01,   2.180938e+01
  -1.673897e+01,   2.181250e+01
  -1.676266e+01,   2.181563e+01
  -1.678626e+01,   2.181875e+01
  -1.680979e+01,   2.182188e+01
  -1.683324e+01,   2.182500e+01
  -1.685661e+01,   2.182812e+01
  -1.687990e+01,   2.183125e+01
  -1.690311e+01,   2.183438e+01
  -1.692624e+01,   2.183750e+01
  -1.694929e+01,   2.184063e+01
  -1.697227e+01,   2.184375e+01
  -1.699516e+01,   2.184688e+01
  -1.701797e+01,   2.185000e+01
  -1.704070e+01,   2.185313e+01
  -1.706336e+01,   2.185625e+01
  -1.708593e+01,   2.185938e+01
  -1.710842e+01,   2.186250e+01
  -1.713083e+01,   2.186563e+01
  -1.715316e+01,   2.186875e+01
  -1.717541e+01,   2.187188e+01
  -1.719758e+01,   2.187500e+01
  -1.721967e+01,   2.187813e+01
  -1.724168e+01,   2.188125e+01
  -1.726361e+01,   2.188438e+01
  -1.728545e+01,   2.188750e+01
  -1.730722e+01,   2.189062e+01
  -1.732890e+01,   2.189375e+01
  -1.735051e+01,   2.189688e+01
  -1.737203e+01,   2.190000e+01
  -1.739347e+01,   2.190313e+01
  -1.741482e+01,   2.190625e+01
  -1.743610e+01,   2.190938e+01
  -1.745729e+01,   2.191250e+01
  -1.747840e+01,   2.191563e+01
  -1.749943e+01,   2.191875e+01
  -1.752038e+01,   2.192188e+01
  -1.754125e+01,   2.192500e+01
  -1.756203e+01,   2.192813e+01
  -1.758273e+01,   2.193125e+01
  -1.760335e+01,   2.193438e+01
  -1.762388e+01,   2.193750e+01
  -1.764433e+01,   2.194063e+01
  -1.766470e+01,   2.194375e+01
  -1.768499e+01,   2.194688e+01
  -1.770519e+01,   2.195000e+01
  -1.772531e+01,   2.195312e+01
  -1.774535e+01,   2.195625e+01
  -1.776530e+01,   2.195938e+01
  -1.778517e+01,   2.196250e+01
  -1.780496e+01,   2.196563e+01
  -1.782466e+01,   2.196875e+01
  -1.784428e+01,   2.197188e+01
  -1.786382e+01,   2.197500e+01
  -1.788327e+01,   2.197813e+01
  -1.790263e+01,   2.198125e+01
  -1.792192e+01,   2.198438e+01
  -1.794112e+01,   2.198750e+01
  -1.796023e+01,   2.199063e+01
  -1.797926e+01,   2.199375e+01
  -1.799821e+01,   2.199688e+01
  -1.801707e+01,   2.200000e+01
  -1.803584e+01,   2.200313e+01
  -1.805454e+01,   2.200625e+01
  -1.807314e+01,   2.200938e+01
  -1.809166e+01,   2.201250e+01
  -1.811010e+01,   2.201562e+01
  -1.812845e+01,   2.201875e+01
  -1.814672e+01,   2.202188e+01
  -1.816490e+01,   2.202500e+01
  -1.818300e+01,   2.202813e+01
  -1.820101e+01,   2.203125e+01
  -1.821893e+01,   2.203438e+01
  -1.823677e+01,   2.203750e+01
  -1.825453e+01,   2.204063e+01
  -1.827220e+01,   2.204375e+01
  -1.828978e+01,   2.204688e+01
  -1.830728e+01,   2.205000e+01
  -1.832469e+01,   2.205313e+01
  -1.834201e+01,   2.205625e+01
  -1.835925e+01,   2.205938e+01
  -1.837640e+01,   2.206250e+01
  -1.839347e+01,   2.206563e+01
  -1.841045e+01,   2.206875e+01
  -1.842734e+01,   2.207188e+01
  -1.844415e+01,   2.207500e+01
  -1.846087e+01,   2.207812e+01
  -1.847750e+01,   2.208125e+01
  -1.849404e+01,   2.208438e+01
  -1.851050e+01,   2.208750e+01
  -1.852688e+01,   2.209063e+01
  -1.854316e+01,   2.209375e+01
  -1.855936e+01,   2.209688e+01
  -1.857547e+01,   2.210000e+01
  -1.859149e+01,   2.210313e+01
  -1.860743e+01,   2.210625e+01
  -1.862328e+01,   2.210938e+01
  -1.863904e+01,   2.211250e+01
  -1.865471e+01,   2.211563e+01
  -1.867030e+01,   2.211875e+01
  -1.868580e+01,   2.212188e+01
  -1.870121e+01,   2.212500e+01
  -1.871653e+01,   2.212813e+01
  -1.873177e+01,   2.213125e+01
  -1.874691e+01,   2.213438e+01
  -1.876197e+01,   2.213750e+01
  -1.877694e+01,   2.214062e+01
  -1.879183e+01,   2.214375e+01
  -1.880662e+01,   2.214688e+01
  -1.882133e+01,   2.215000e+01
  -1.883594e+01,   2.215313e+01
  -1.885047e+01,   2.215625e+01
  -1.886491e+01,   2.215938e+01
  -1.887926e+01,   2.216250e+01
  -1.889353e+01,   2.216563e+01
  -1.890770e+01,   2.216875e+01
  -1.892179e+01,   2.217188e+01
  -1.893578e+01,   2.217500e+01
  -1.894969e+01,   2.217813e+01
  -1.896351e+01,   2.218125e+01
  -1.897724e+01,   2.218438e+01
  -1.899088e+01,   2.218750e+01
  -1.900443e+01,   2.219063e+01
  -1.901789e+01,   2.219375e+01
  -1.903126e+01,   2.219688e+01
  -1.904455e+01,   2.220000e+01
  -1.905774e+01,   2.220312e+01
  -1.907085e+01,   2.220625e+01
  -1.908386e+01,   2.220938e+01
  -1.909679e+01,   2.221250e+01
  -1.910962e+01,   2.221563e+01
  -1.912237e+01,   2.221875e+01
  -1.913502e+01,   2.222188e+01
  -1.914759e+01,   2.222500e+01
  -1.916006e+01,   2.222813e+01
  -1.917245e+01,   2.223125e+01
  -1.918474e+01,   2.223438e+01
  -1.919695e+01,   2.223750e+01
  -1.920906e+01,   2.224063e+01
  -1.922109e+01,   2.224375e+01
  -1.923302e+01,   2.224688e+01
  -1.924487e+01,   2.225000e+01
  -1.925662e+01,   2.225313e+01
  -1.926829e+01,   2.225625e+01
  -1.927986e+01,   2.225938e+01
  -1.929134e+01,   2.226250e+01
  -1.930273e+01,   2.226562e+01
  -1.931403e+01,   2.226875e+01
  -1.932525e+01,   2.227188e+01
  -1.933636e+01,   2.227500e+01
  -1.934739e+01,   2.227813e+01
  -1.935833e+01,   2.228125e+01
  -1.936918e+01,   2.228438e+01
  -1.937993e+01,   2.228750e+01
  -1.939060e+01,   2.229063e+01
  -1.940117e+01,   2.229375e+01
  -1.941166e+01,   2.229688e+01
  -1.942205e+01,   2.230000e+01
  -1.943235e+01,   2.230313e+01
  -1.944256e+01,   2.230625e+01
  -1.945267e+01,   2.230938e+01
  -1.946270e+01,   2.231250e+01
  -1.947264e+01,   2.231563e+01
  -1.948248e+01,   2.231875e+01
  -1.949223e+01,   2.232188e+01
  -1.950189e+01,   2.232500e+01
  -1.951146e+01,   2.232812e+01
  -1.952094e+01,   2.233125e+01
  -1.953032e+01,   2.233438e+01
  -1.953961e+01,   2.233750e+01
  -1.954882e+01,   2.234063e+01
  -1.955793e+01,   2.234375e+01
  -1.956694e+01,   2.234688e+01
  -1.957587e+01,   2.235000e+01
  -1.958470e+01,   2.235313e+01
  -1.959345e+01,   2.235625e+01
  -1.960210e+01,   2.235938e+01
  -1.961065e+01,   2.236250e+01
  -1.961912e+01,   2.236563e+01
  -1.962749e+01,   2.236875e+01
  -1.963577e+01,   2.237188e+01
  -1.964396e+01,   2.237500e+01
  -1.965206e+01,   2.237813e+01
  -1.966007e+01,   2.238125e+01
  -1.966798e+01,   2.238438e+01
  -1.967580e+01,   2.238750e+01
  -1.968352e+01,   2.239062e+01
  -1.969116e+01,   2.239375e+01
  -1.969870e+01,   2.239688e+01
  -1.970615e+01,   2.240000e+01
  -1.971351e+01,   2.240313e+01
  -1.972077e+01,   2.240625e+01
  -1.972795e+01,   2.240938e+01
  -1.973503e+01,   2.241250e+01
  -1.974201e+01,   2.241563e+01
  -1.974891e+01,   2.241875e+01
